user_id,date,count
43644,2010-01-01,124
43654,2010-01-01,11
43695,2010-01-01,130
43733,2010-01-01,2
3204,2010-01-01,41
43741,2010-01-01,1
3191,2010-01-01,8
3271,2010-01-01,5
2938,2010-01-01,10
44059,2010-01-01,111
2931,2010-01-01,22
2735,2010-01-01,4
44489,2010-01-01,37
44558,2010-01-01,68
44580,2010-01-01,44
2721,2010-01-01,431
44590,2010-01-01,5
2719,2010-01-01,36
44607,2010-01-01,116
2718,2010-01-01,5
44653,2010-01-01,85
44435,2010-01-01,3
2705,2010-01-01,24
44673,2010-01-01,68
2704,2010-01-01,7
44684,2010-01-01,35
44688,2010-01-01,33
44698,2010-01-01,850
2619,2010-01-01,31
44725,2010-01-01,1
2611,2010-01-01,4
44741,2010-01-01,3
44834,2010-01-01,54
44654,2010-01-01,42
2742,2010-01-01,2
44432,2010-01-01,58
44396,2010-01-01,28
44110,2010-01-01,336
44129,2010-01-01,5
2905,2010-01-01,1
44130,2010-01-01,6
2904,2010-01-01,74
44166,2010-01-01,101
2896,2010-01-01,35
44170,2010-01-01,1
44186,2010-01-01,12
2894,2010-01-01,627
2865,2010-01-01,71
2861,2010-01-01,8
44195,2010-01-01,14
2850,2010-01-01,3
2837,2010-01-01,8
44234,2010-01-01,12
2814,2010-01-01,24
44347,2010-01-01,3
2809,2010-01-01,7
2795,2010-01-01,31
44368,2010-01-01,9
2777,2010-01-01,56
44382,2010-01-01,5
44904,2010-01-01,313
3405,2010-01-01,36
1698,2010-01-01,121
45738,2010-01-01,141
1170,2010-01-01,47
46590,2010-01-01,23
46601,2010-01-01,168
1165,2010-01-01,37
46602,2010-01-01,189
46605,2010-01-01,174
1154,2010-01-01,17
46613,2010-01-01,39
46614,2010-01-01,15
1151,2010-01-01,578
46587,2010-01-01,8
46628,2010-01-01,43
1150,2010-01-01,4
46643,2010-01-01,64
46650,2010-01-01,9
46651,2010-01-01,130
46658,2010-01-01,49
1135,2010-01-01,32
46662,2010-01-01,13
1134,2010-01-01,37
46667,2010-01-01,1
1133,2010-01-01,11
46633,2010-01-01,14
1132,2010-01-01,21
1180,2010-01-01,28
1187,2010-01-01,11
46495,2010-01-01,46
46505,2010-01-01,121
1240,2010-01-01,7
1238,2010-01-01,17
46511,2010-01-01,11
1235,2010-01-01,51
46515,2010-01-01,6
46516,2010-01-01,36
46520,2010-01-01,296
1234,2010-01-01,148
46585,2010-01-01,75
46534,2010-01-01,14
1227,2010-01-01,11
46537,2010-01-01,119
46547,2010-01-01,27
46552,2010-01-01,363
46563,2010-01-01,9
46564,2010-01-01,251
46566,2010-01-01,28
46573,2010-01-01,61
1195,2010-01-01,332
46576,2010-01-01,83
46536,2010-01-01,246
46675,2010-01-01,240
1131,2010-01-01,318
46681,2010-01-01,119
1068,2010-01-01,17
46763,2010-01-01,546
1067,2010-01-01,23
1064,2010-01-01,23
46775,2010-01-01,8
46778,2010-01-01,5
46780,2010-01-01,40
1063,2010-01-01,55
46793,2010-01-01,3
46797,2010-01-01,10
46762,2010-01-01,258
46802,2010-01-01,161
46809,2010-01-01,118
1052,2010-01-01,8
46823,2010-01-01,112
1049,2010-01-01,2
46833,2010-01-01,25
46844,2010-01-01,7
1047,2010-01-01,6
46850,2010-01-01,14
1046,2010-01-01,5
46882,2010-01-01,25
1055,2010-01-01,22
46755,2010-01-01,5
46753,2010-01-01,11
1081,2010-01-01,5
1125,2010-01-01,90
46682,2010-01-01,63
46691,2010-01-01,7
46693,2010-01-01,6
46694,2010-01-01,2
46696,2010-01-01,61
1111,2010-01-01,8
46697,2010-01-01,60
46702,2010-01-01,106
46704,2010-01-01,186
46709,2010-01-01,26
46713,2010-01-01,14
46726,2010-01-01,37
1104,2010-01-01,4
46730,2010-01-01,7
46731,2010-01-01,14
46736,2010-01-01,24
46741,2010-01-01,23
1096,2010-01-01,7
46743,2010-01-01,18
46748,2010-01-01,49
46751,2010-01-01,44
1083,2010-01-01,11
1267,2010-01-01,198
45727,2010-01-01,73
46487,2010-01-01,73
1274,2010-01-01,35
1539,2010-01-01,174
46062,2010-01-01,14
46074,2010-01-01,72
1538,2010-01-01,7
1535,2010-01-01,20
46082,2010-01-01,29
46101,2010-01-01,376
1533,2010-01-01,297
46109,2010-01-01,68
1526,2010-01-01,9
1544,2010-01-01,350
1523,2010-01-01,47
46114,2010-01-01,31
1514,2010-01-01,1
46125,2010-01-01,6
46126,2010-01-01,38
46130,2010-01-01,23
46163,2010-01-01,64
1496,2010-01-01,4
46203,2010-01-01,39
1495,2010-01-01,18
46207,2010-01-01,3
46112,2010-01-01,333
1488,2010-01-01,205
46024,2010-01-01,123
46005,2010-01-01,188
1695,2010-01-01,12
1693,2010-01-01,1
1684,2010-01-01,4
45757,2010-01-01,22
1681,2010-01-01,2
1677,2010-01-01,235
1664,2010-01-01,8
45820,2010-01-01,42
1639,2010-01-01,8
45841,2010-01-01,64
1548,2010-01-01,4
45849,2010-01-01,14
1613,2010-01-01,1
45949,2010-01-01,31
1596,2010-01-01,12
1588,2010-01-01,2
45962,2010-01-01,9
45967,2010-01-01,23
1569,2010-01-01,399
45997,2010-01-01,48
46001,2010-01-01,25
1552,2010-01-01,11
45851,2010-01-01,30
46209,2010-01-01,44
1486,2010-01-01,1
46216,2010-01-01,28
46391,2010-01-01,8
46394,2010-01-01,56
46396,2010-01-01,6
1381,2010-01-01,104
46398,2010-01-01,8
1368,2010-01-01,10
46402,2010-01-01,21
46405,2010-01-01,27
46407,2010-01-01,21
1356,2010-01-01,241
1400,2010-01-01,75
46430,2010-01-01,235
46440,2010-01-01,51
46448,2010-01-01,8
46463,2010-01-01,27
1318,2010-01-01,59
46465,2010-01-01,495
1298,2010-01-01,10
46467,2010-01-01,5
1288,2010-01-01,3
46477,2010-01-01,181
46480,2010-01-01,237
46436,2010-01-01,304
46387,2010-01-01,25
46382,2010-01-01,9
46379,2010-01-01,169
46221,2010-01-01,22
1481,2010-01-01,48
1467,2010-01-01,22
46236,2010-01-01,46
46256,2010-01-01,21
1461,2010-01-01,42
46264,2010-01-01,87
46296,2010-01-01,95
1460,2010-01-01,7
1448,2010-01-01,14
46305,2010-01-01,11
46312,2010-01-01,25
46319,2010-01-01,314
1441,2010-01-01,127
1435,2010-01-01,18
46323,2010-01-01,218
1425,2010-01-01,1
46325,2010-01-01,29
46327,2010-01-01,38
46333,2010-01-01,9
46365,2010-01-01,1
46370,2010-01-01,17
46372,2010-01-01,19
46481,2010-01-01,316
46886,2010-01-01,22
3409,2010-01-01,14
43480,2010-01-01,48
8211,2010-01-01,10
8210,2010-01-01,21
8203,2010-01-01,10
39572,2010-01-01,1
8029,2010-01-01,11
7971,2010-01-01,10
7951,2010-01-01,19
7948,2010-01-01,10
7905,2010-01-01,10
39587,2010-01-01,4
8217,2010-01-01,10
7834,2010-01-01,10
7833,2010-01-01,6
7826,2010-01-01,10
39765,2010-01-01,3
7786,2010-01-01,10
39790,2010-01-01,139
7762,2010-01-01,14
7741,2010-01-01,10
7739,2010-01-01,17
7731,2010-01-01,10
39816,2010-01-01,11
39727,2010-01-01,5
7609,2010-01-01,16
8218,2010-01-01,10
8262,2010-01-01,25
9353,2010-01-01,1
39095,2010-01-01,14
9276,2010-01-01,44
9160,2010-01-01,20
39111,2010-01-01,50
39115,2010-01-01,25
9018,2010-01-01,138
39126,2010-01-01,4
39176,2010-01-01,77
39217,2010-01-01,12
8227,2010-01-01,10
8745,2010-01-01,6
8617,2010-01-01,17
39368,2010-01-01,106
39387,2010-01-01,9
39399,2010-01-01,38
8499,2010-01-01,3
8487,2010-01-01,12
39502,2010-01-01,11
39534,2010-01-01,360
39571,2010-01-01,33
8297,2010-01-01,54
39284,2010-01-01,1
39930,2010-01-01,132
7553,2010-01-01,12
39934,2010-01-01,3
40541,2010-01-01,26
6542,2010-01-01,19
40618,2010-01-01,19
40661,2010-01-01,68
6446,2010-01-01,1
40686,2010-01-01,162
40708,2010-01-01,44
40737,2010-01-01,34
40771,2010-01-01,44
6263,2010-01-01,29
40484,2010-01-01,73
40773,2010-01-01,17
6258,2010-01-01,714
40817,2010-01-01,3
40842,2010-01-01,37
6199,2010-01-01,67
40957,2010-01-01,76
40958,2010-01-01,23
6117,2010-01-01,4
40977,2010-01-01,36
40985,2010-01-01,8
41023,2010-01-01,1
40777,2010-01-01,141
6543,2010-01-01,25
40460,2010-01-01,34
40430,2010-01-01,184
7543,2010-01-01,282
39935,2010-01-01,27
7503,2010-01-01,15
39964,2010-01-01,44
39982,2010-01-01,4
40030,2010-01-01,9
40037,2010-01-01,9
40068,2010-01-01,15
40190,2010-01-01,19
7083,2010-01-01,5
40213,2010-01-01,17
40218,2010-01-01,90
40265,2010-01-01,1
6904,2010-01-01,35
40293,2010-01-01,17
6797,2010-01-01,32
6776,2010-01-01,46
40363,2010-01-01,45
6671,2010-01-01,1
40388,2010-01-01,87
40422,2010-01-01,3
6597,2010-01-01,8
6595,2010-01-01,282
39076,2010-01-01,26
5935,2010-01-01,28
39040,2010-01-01,32
38948,2010-01-01,5
16070,2010-01-01,24
32201,2010-01-01,573
32540,2010-01-01,77
15972,2010-01-01,179
33793,2010-01-01,1
33989,2010-01-01,82
34626,2010-01-01,649
35368,2010-01-01,10
36042,2010-01-01,20
14808,2010-01-01,231
31361,2010-01-01,1
37101,2010-01-01,12
14002,2010-01-01,73
37129,2010-01-01,30
37134,2010-01-01,7
37140,2010-01-01,2
13914,2010-01-01,3
13809,2010-01-01,7
37203,2010-01-01,26
13193,2010-01-01,289
13068,2010-01-01,22
37210,2010-01-01,2
14102,2010-01-01,56
37214,2010-01-01,38
16513,2010-01-01,183
30588,2010-01-01,49
22249,2010-01-01,149
21348,2010-01-01,22
23015,2010-01-01,77
23028,2010-01-01,5
20854,2010-01-01,62
23571,2010-01-01,239
23793,2010-01-01,55
20355,2010-01-01,53
24710,2010-01-01,62
19096,2010-01-01,21
16666,2010-01-01,10
18807,2010-01-01,64
26071,2010-01-01,10
18667,2010-01-01,118
26199,2010-01-01,131
26798,2010-01-01,25
27053,2010-01-01,31
17218,2010-01-01,74
29689,2010-01-01,315
16924,2010-01-01,259
16763,2010-01-01,50
30429,2010-01-01,11
25980,2010-01-01,33
37311,2010-01-01,15
12732,2010-01-01,12
12666,2010-01-01,4
38560,2010-01-01,5
38581,2010-01-01,20
38606,2010-01-01,17
38613,2010-01-01,63
38646,2010-01-01,270
38648,2010-01-01,8
38653,2010-01-01,40
10128,2010-01-01,5
38679,2010-01-01,99
38683,2010-01-01,27
38534,2010-01-01,446
38719,2010-01-01,4
10023,2010-01-01,108
38784,2010-01-01,3
38811,2010-01-01,4
38832,2010-01-01,258
38845,2010-01-01,31
38863,2010-01-01,26
38936,2010-01-01,56
38938,2010-01-01,2
9535,2010-01-01,57
38940,2010-01-01,18
10050,2010-01-01,16
10685,2010-01-01,29
38519,2010-01-01,1
38478,2010-01-01,66
37545,2010-01-01,6
37547,2010-01-01,388
12621,2010-01-01,8
37555,2010-01-01,40
37567,2010-01-01,1
12591,2010-01-01,65
12427,2010-01-01,36
37574,2010-01-01,58
37584,2010-01-01,11
37904,2010-01-01,11
37906,2010-01-01,83
11913,2010-01-01,163
37950,2010-01-01,7
37952,2010-01-01,39
37998,2010-01-01,21
38031,2010-01-01,10
38080,2010-01-01,5
38192,2010-01-01,87
38269,2010-01-01,10
38294,2010-01-01,15
11253,2010-01-01,5
38355,2010-01-01,279
38453,2010-01-01,61
39032,2010-01-01,21
43524,2010-01-01,8
41056,2010-01-01,86
41125,2010-01-01,153
4110,2010-01-01,135
42645,2010-01-01,11
42651,2010-01-01,25
42657,2010-01-01,125
4074,2010-01-01,73
4055,2010-01-01,129
42668,2010-01-01,29
42689,2010-01-01,55
42775,2010-01-01,11
3998,2010-01-01,84
42626,2010-01-01,485
3975,2010-01-01,22
42789,2010-01-01,5
3950,2010-01-01,355
42822,2010-01-01,1
3942,2010-01-01,7
3936,2010-01-01,13
42830,2010-01-01,1
3930,2010-01-01,26
42848,2010-01-01,112
3923,2010-01-01,1
42914,2010-01-01,8
42782,2010-01-01,16
3906,2010-01-01,121
42592,2010-01-01,45
42544,2010-01-01,169
4326,2010-01-01,12
42248,2010-01-01,11
4312,2010-01-01,147
4298,2010-01-01,34
42290,2010-01-01,16
42305,2010-01-01,8
4278,2010-01-01,2
42362,2010-01-01,3
42364,2010-01-01,12
42385,2010-01-01,4
4121,2010-01-01,4
4258,2010-01-01,11
42453,2010-01-01,121
4220,2010-01-01,7
4219,2010-01-01,15
42482,2010-01-01,50
4209,2010-01-01,8
42515,2010-01-01,160
4162,2010-01-01,6
4153,2010-01-01,7
42523,2010-01-01,82
42541,2010-01-01,41
42386,2010-01-01,10
42936,2010-01-01,104
3898,2010-01-01,92
42943,2010-01-01,8
43196,2010-01-01,14
3653,2010-01-01,4
43208,2010-01-01,187
43209,2010-01-01,43
3608,2010-01-01,11
43286,2010-01-01,24
3603,2010-01-01,29
43349,2010-01-01,14
3602,2010-01-01,1
43359,2010-01-01,70
3663,2010-01-01,6
43363,2010-01-01,48
43370,2010-01-01,10
43398,2010-01-01,6
43410,2010-01-01,47
3465,2010-01-01,9
43468,2010-01-01,66
43469,2010-01-01,195
3461,2010-01-01,92
3444,2010-01-01,15
43474,2010-01-01,61
3416,2010-01-01,5
3577,2010-01-01,30
3668,2010-01-01,14
3686,2010-01-01,30
43168,2010-01-01,5
42963,2010-01-01,31
3890,2010-01-01,22
3879,2010-01-01,14
42976,2010-01-01,14
43034,2010-01-01,6
3857,2010-01-01,7
43039,2010-01-01,5
43047,2010-01-01,1041
3842,2010-01-01,1
43048,2010-01-01,107
3840,2010-01-01,7
43063,2010-01-01,7
43064,2010-01-01,44
3806,2010-01-01,45
43065,2010-01-01,2
43072,2010-01-01,175
3791,2010-01-01,28
3783,2010-01-01,10
3773,2010-01-01,2
43098,2010-01-01,5
43102,2010-01-01,147
43127,2010-01-01,7
43151,2010-01-01,93
42245,2010-01-01,143
41086,2010-01-01,24
42233,2010-01-01,118
4349,2010-01-01,58
5418,2010-01-01,14
41380,2010-01-01,76
5397,2010-01-01,15
41397,2010-01-01,48
41403,2010-01-01,4
41423,2010-01-01,19
41428,2010-01-01,1
5276,2010-01-01,28
5274,2010-01-01,20
5273,2010-01-01,24
5455,2010-01-01,10
5271,2010-01-01,32
5256,2010-01-01,10
41442,2010-01-01,324
41450,2010-01-01,4
5247,2010-01-01,108
5235,2010-01-01,11
5233,2010-01-01,20
5232,2010-01-01,17
5231,2010-01-01,21
5225,2010-01-01,20
5221,2010-01-01,30
5267,2010-01-01,20
41460,2010-01-01,22
41376,2010-01-01,34
41364,2010-01-01,15
5806,2010-01-01,12
41156,2010-01-01,238
41162,2010-01-01,41
41208,2010-01-01,2
41215,2010-01-01,11
41224,2010-01-01,18
5608,2010-01-01,7
41243,2010-01-01,28
5584,2010-01-01,51
5576,2010-01-01,10
41365,2010-01-01,36
5549,2010-01-01,10
5545,2010-01-01,20
41244,2010-01-01,27
41248,2010-01-01,37
5544,2010-01-01,258
41325,2010-01-01,10
5534,2010-01-01,8
5532,2010-01-01,35
5522,2010-01-01,6
5503,2010-01-01,10
41355,2010-01-01,26
5547,2010-01-01,11
5216,2010-01-01,10
41537,2010-01-01,2
5202,2010-01-01,10
41996,2010-01-01,5
42007,2010-01-01,543
42020,2010-01-01,23
42083,2010-01-01,35
4585,2010-01-01,50
4565,2010-01-01,45
4557,2010-01-01,11
4541,2010-01-01,13
42112,2010-01-01,1
42144,2010-01-01,39
41969,2010-01-01,16
4462,2010-01-01,4
42166,2010-01-01,2
4438,2010-01-01,6
4425,2010-01-01,13
4401,2010-01-01,12
42178,2010-01-01,78
42182,2010-01-01,7
42186,2010-01-01,89
4369,2010-01-01,38
42200,2010-01-01,89
42217,2010-01-01,15
42152,2010-01-01,14
4689,2010-01-01,176
41952,2010-01-01,371
41942,2010-01-01,12
41543,2010-01-01,23
41564,2010-01-01,197
5156,2010-01-01,20
41569,2010-01-01,242
41572,2010-01-01,46
41637,2010-01-01,57
4996,2010-01-01,3
41645,2010-01-01,33
41649,2010-01-01,53
4926,2010-01-01,41
4923,2010-01-01,39
41678,2010-01-01,59
41698,2010-01-01,2
4885,2010-01-01,435
41780,2010-01-01,76
4816,2010-01-01,43
41790,2010-01-01,21
4815,2010-01-01,3
41817,2010-01-01,39
4814,2010-01-01,2
41847,2010-01-01,20
4809,2010-01-01,1
4699,2010-01-01,2
42222,2010-01-01,54
46889,2010-01-01,126
46108,2010-01-01,26
1039,2010-01-01,150
47586,2010-01-01,137
47579,2010-01-01,43
499,2010-01-01,50
47576,2010-01-01,32
47573,2010-01-01,15
47572,2010-01-01,26
47565,2010-01-01,14
502,2010-01-01,18
507,2010-01-01,7
47560,2010-01-01,1
508,2010-01-01,67
47558,2010-01-01,3
47550,2010-01-01,13
490,2010-01-01,2
509,2010-01-01,9
47543,2010-01-01,131
47536,2010-01-01,96
47534,2010-01-01,22
514,2010-01-01,1
515,2010-01-01,5
47533,2010-01-01,5
519,2010-01-01,27
47528,2010-01-01,18
47525,2010-01-01,6
47523,2010-01-01,10
522,2010-01-01,54
47518,2010-01-01,57
47516,2010-01-01,3
47549,2010-01-01,113
531,2010-01-01,51
47594,2010-01-01,51
47597,2010-01-01,4
445,2010-01-01,11
47681,2010-01-01,12
47679,2010-01-01,1
447,2010-01-01,274
47677,2010-01-01,34
47672,2010-01-01,6
47671,2010-01-01,7
454,2010-01-01,95
47668,2010-01-01,50
47661,2010-01-01,220
456,2010-01-01,2
459,2010-01-01,34
47657,2010-01-01,28
47596,2010-01-01,33
47654,2010-01-01,83
47650,2010-01-01,4
462,2010-01-01,1
47641,2010-01-01,168
463,2010-01-01,12
47625,2010-01-01,73
47612,2010-01-01,40
47604,2010-01-01,40
474,2010-01-01,59
47603,2010-01-01,32
476,2010-01-01,5
480,2010-01-01,426
47601,2010-01-01,7
486,2010-01-01,35
460,2010-01-01,2
47514,2010-01-01,58
47505,2010-01-01,76
543,2010-01-01,67
47387,2010-01-01,74
47384,2010-01-01,20
641,2010-01-01,37
47381,2010-01-01,8
47380,2010-01-01,47
647,2010-01-01,537
47379,2010-01-01,17
47377,2010-01-01,53
650,2010-01-01,42
47376,2010-01-01,27
47370,2010-01-01,2
659,2010-01-01,1
47358,2010-01-01,32
637,2010-01-01,13
47350,2010-01-01,100
47344,2010-01-01,48
47338,2010-01-01,146
47335,2010-01-01,98
47327,2010-01-01,8
674,2010-01-01,19
47325,2010-01-01,35
47321,2010-01-01,84
47320,2010-01-01,13
678,2010-01-01,14
47308,2010-01-01,14
679,2010-01-01,69
47297,2010-01-01,61
47295,2010-01-01,79
47348,2010-01-01,8
627,2010-01-01,45
47396,2010-01-01,20
47398,2010-01-01,1
47498,2010-01-01,33
47491,2010-01-01,12
549,2010-01-01,167
47489,2010-01-01,161
47488,2010-01-01,57
47482,2010-01-01,18
47479,2010-01-01,32
563,2010-01-01,3
47467,2010-01-01,58
47464,2010-01-01,20
47461,2010-01-01,33
569,2010-01-01,7
47457,2010-01-01,106
47451,2010-01-01,111
585,2010-01-01,241
47450,2010-01-01,28
47437,2010-01-01,4
595,2010-01-01,21
47430,2010-01-01,4
596,2010-01-01,31
607,2010-01-01,9
47422,2010-01-01,7
47421,2010-01-01,15
614,2010-01-01,28
47419,2010-01-01,2
47417,2010-01-01,4
624,2010-01-01,2
47400,2010-01-01,120
626,2010-01-01,314
47690,2010-01-01,4
47695,2010-01-01,105
443,2010-01-01,118
440,2010-01-01,5
105,2010-01-01,6
106,2010-01-01,8
112,2010-01-01,6
117,2010-01-01,15
118,2010-01-01,19
120,2010-01-01,1
121,2010-01-01,83
134,2010-01-01,13
136,2010-01-01,44
140,2010-01-01,290
141,2010-01-01,143
143,2010-01-01,57
150,2010-01-01,45
104,2010-01-01,7
152,2010-01-01,2
163,2010-01-01,302
164,2010-01-01,45
168,2010-01-01,23
170,2010-01-01,41
175,2010-01-01,71
178,2010-01-01,26
179,2010-01-01,38
180,2010-01-01,12
185,2010-01-01,19
186,2010-01-01,13
196,2010-01-01,9
204,2010-01-01,71
209,2010-01-01,10
161,2010-01-01,32
99,2010-01-01,96
97,2010-01-01,60
95,2010-01-01,690
4,2010-01-01,1
8,2010-01-01,162
10,2010-01-01,17
20,2010-01-01,20
21,2010-01-01,104
25,2010-01-01,54
28,2010-01-01,50
32,2010-01-01,101
34,2010-01-01,129
39,2010-01-01,93
43,2010-01-01,42
44,2010-01-01,69
46,2010-01-01,12
48,2010-01-01,22
51,2010-01-01,15
53,2010-01-01,2037
59,2010-01-01,14
61,2010-01-01,12
62,2010-01-01,16
63,2010-01-01,9
64,2010-01-01,57
65,2010-01-01,17
66,2010-01-01,36
77,2010-01-01,9
84,2010-01-01,112
85,2010-01-01,36
88,2010-01-01,20
92,2010-01-01,228
94,2010-01-01,4
211,2010-01-01,19
680,2010-01-01,5
216,2010-01-01,35
223,2010-01-01,97
393,2010-01-01,29
394,2010-01-01,5
406,2010-01-01,48
407,2010-01-01,2
412,2010-01-01,33
416,2010-01-01,6
47765,2010-01-01,52
422,2010-01-01,11
47760,2010-01-01,1
423,2010-01-01,21
47751,2010-01-01,26
427,2010-01-01,12
47742,2010-01-01,39
46900,2010-01-01,11
47740,2010-01-01,76
47735,2010-01-01,78
47734,2010-01-01,14
432,2010-01-01,57
47729,2010-01-01,24
47727,2010-01-01,20
436,2010-01-01,7
47723,2010-01-01,21
47721,2010-01-01,20
47714,2010-01-01,55
437,2010-01-01,99
47706,2010-01-01,12
47704,2010-01-01,43
47703,2010-01-01,9
430,2010-01-01,21
386,2010-01-01,51
384,2010-01-01,5
373,2010-01-01,2
233,2010-01-01,164
237,2010-01-01,9
240,2010-01-01,236
242,2010-01-01,5
246,2010-01-01,195
247,2010-01-01,88
248,2010-01-01,8
256,2010-01-01,367
263,2010-01-01,66
265,2010-01-01,12
271,2010-01-01,15
274,2010-01-01,3
275,2010-01-01,40
285,2010-01-01,82
289,2010-01-01,95
296,2010-01-01,24
310,2010-01-01,36
315,2010-01-01,94
318,2010-01-01,5
323,2010-01-01,1
325,2010-01-01,39
331,2010-01-01,15
339,2010-01-01,11
347,2010-01-01,97
352,2010-01-01,413
354,2010-01-01,49
367,2010-01-01,33
368,2010-01-01,7
370,2010-01-01,37
222,2010-01-01,178
47292,2010-01-01,9
22921,2010-01-01,419
47216,2010-01-01,30
47016,2010-01-01,35
46971,2010-01-01,161
47215,2010-01-01,478
47203,2010-01-01,17
1010,2010-01-01,73
47201,2010-01-01,89
47088,2010-01-01,29
842,2010-01-01,44
979,2010-01-01,2
47198,2010-01-01,22
47127,2010-01-01,21
47091,2010-01-01,30
1001,2010-01-01,11
47196,2010-01-01,48
47013,2010-01-01,40
850,2010-01-01,27
937,2010-01-01,15
851,2010-01-01,95
853,2010-01-01,33
47092,2010-01-01,15
47195,2010-01-01,222
47009,2010-01-01,6
849,2010-01-01,6
47217,2010-01-01,240
830,2010-01-01,6
47218,2010-01-01,13
47236,2010-01-01,15
47019,2010-01-01,34
46935,2010-01-01,72
46963,2010-01-01,76
804,2010-01-01,212
47235,2010-01-01,449
47234,2010-01-01,8
963,2010-01-01,4
47072,2010-01-01,68
809,2010-01-01,5
47233,2010-01-01,151
47017,2010-01-01,64
1011,2010-01-01,73
823,2010-01-01,17
47086,2010-01-01,86
47232,2010-01-01,4
46964,2010-01-01,32
47225,2010-01-01,249
826,2010-01-01,19
47223,2010-01-01,8
47222,2010-01-01,31
46970,2010-01-01,33
972,2010-01-01,5
47194,2010-01-01,21
864,2010-01-01,37
878,2010-01-01,25
980,2010-01-01,21
47032,2010-01-01,12
47161,2010-01-01,120
46998,2010-01-01,31
903,2010-01-01,40
995,2010-01-01,23
47152,2010-01-01,111
47113,2010-01-01,129
46976,2010-01-01,5
905,2010-01-01,50
922,2010-01-01,9
47149,2010-01-01,18
907,2010-01-01,58
47145,2010-01-01,245
47119,2010-01-01,68
46987,2010-01-01,118
47123,2010-01-01,8
47144,2010-01-01,11
46994,2010-01-01,49
909,2010-01-01,8
992,2010-01-01,74
47137,2010-01-01,170
46988,2010-01-01,456
47130,2010-01-01,35
901,2010-01-01,44
47237,2010-01-01,69
47163,2010-01-01,8
983,2010-01-01,17
