UserID,month_%
42245,1.0
43644,1.0
43640,1.0
823,1.0
1011,1.0
38832,1.0
878,1.0
3091,1.0
804,1.0
38936,1.0
2931,1.0
3191,1.0
995,1.0
44059,1.0
10128,1.0
47152,1.0
1222,0.75
451,0.75
43063,0.75
5584,0.75
834,0.75
42186,0.75
8393,0.75
41086,0.75
4815,0.75
43065,0.75
9648,0.75
41817,0.75
6976,0.75
4814,0.75
3773,0.75
4809,0.75
48304,0.75
4258,0.75
42453,0.75
42166,0.75
9779,0.75
41790,0.75
8324,0.75
43236,0.75
42541,0.75
43102,0.75
4162,0.75
71,0.75
41380,0.75
3603,0.75
3,0.75
4585,0.75
41423,0.75
43410,0.75
1505,0.75
3692,0.75
4926,0.75
43172,0.75
41645,0.75
1410,0.75
41996,0.75
3474,0.75
47890,0.75
43468,0.75
43201,0.75
43469,0.75
3686,0.75
43245,0.75
5156,0.75
43370,0.75
7032,0.75
43349,0.75
4689,0.75
5544,0.75
4816,0.75
879,0.75
5534,0.75
7559,0.75
41780,0.75
42152,0.75
4885,0.75
5386,0.75
41698,0.75
662,0.75
42144,0.75
41537,0.75
35,0.75
41428,0.75
883,0.75
3663,0.75
43363,0.75
41325,0.75
48876,0.75
47843,0.75
49251,0.75
48873,0.75
39300,0.75
905,0.75
47149,0.75
47145,0.75
48844,0.75
39546,0.75
48839,0.75
992,0.75
49242,0.75
972,0.75
34556,0.75
49200,0.75
49268,0.75
49302,0.75
887,0.75
49298,0.75
49294,0.75
23261,0.75
46864,0.75
980,0.75
48745,0.75
49281,0.75
48813,0.75
47016,0.75
38533,0.75
49000,0.75
842,0.75
979,0.75
47127,0.75
48982,0.75
937,0.75
49037,0.75
47195,0.75
48748,0.75
48806,0.75
47217,0.75
830,0.75
48802,0.75
47019,0.75
47235,0.75
963,0.75
48776,0.75
47086,0.75
47260,0.75
49280,0.75
47966,0.75
48532,0.75
48373,0.75
40766,0.75
48314,0.75
48393,0.75
48704,0.75
48630,0.75
39950,0.75
48649,0.75
48541,0.75
48478,0.75
48602,0.75
48521,0.75
41263,0.75
48682,0.75
48508,0.75
48702,0.75
40380,0.75
48689,0.75
48581,0.75
41135,0.75
48600,0.75
39850,0.75
47246,0.75
37146,0.75
36593,0.75
38282,0.75
49081,0.75
47249,0.75
47024,0.75
49058,0.75
37528,0.75
46912,0.75
36862,0.75
960,0.75
48673,0.75
37173,0.75
752,0.75
47289,0.75
697,0.75
39889,0.75
48729,0.75
48627,0.75
40412,0.75
48621,0.75
354,0.75
347,0.75
339,0.75
45464,0.75
48031,0.75
47358,0.75
48004,0.75
42871,0.75
48003,0.75
674,0.75
48087,0.75
678,0.75
45409,0.75
47396,0.75
47381,0.75
45711,0.75
45726,0.75
45753,0.75
47312,0.75
47457,0.75
46098,0.75
45540,0.75
47256,0.75
47430,0.75
48145,0.75
641,0.75
48893,0.75
47679,0.75
47915,0.75
490,0.75
43084,0.75
43744,0.75
47766,0.75
43388,0.75
47821,0.75
522,0.75
47812,0.75
447,0.75
47384,0.75
47784,0.75
47992,0.75
47596,0.75
47654,0.75
48201,0.75
47641,0.75
48259,0.75
47505,0.75
48249,0.75
43838,0.75
47690,0.75
47695,0.75
48303,0.75
44568,0.75
422,0.75
47760,0.75
44646,0.75
44701,0.75
427,0.75
47735,0.75
47734,0.75
47723,0.75
48952,0.75
105,0.75
430,0.75
384,0.75
237,0.75
247,0.75
38876,0.75
271,0.75
38904,0.75
48909,0.75
318,0.75
407,0.75
394,0.75
44500,0.75
680,0.75
117,0.75
43850,0.75
121,0.75
134,0.75
168,0.75
175,0.75
178,0.75
179,0.75
186,0.75
209,0.75
47165,0.75
44968,0.75
21,0.75
25,0.75
43,0.75
46351,0.75
44896,0.75
51,0.75
94,0.75
42364,0.75
194,0.75
1488,0.75
1274,0.75
1486,0.75
46001,0.75
45967,0.75
45949,0.75
1639,0.75
45757,0.75
46024,0.75
14309,0.75
46126,0.75
46101,0.75
46074,0.75
46704,0.75
46613,0.75
1125,0.75
1046,0.75
1047,0.75
1049,0.75
46823,0.75
1052,0.75
1067,0.75
1068,0.75
1187,0.75
1133,0.75
46667,0.75
1318,0.75
46477,0.75
46382,0.75
46256,0.75
37203,0.75
37134,0.75
37101,0.75
31361,0.75
14808,0.75
5935,0.75
39982,0.75
39935,0.75
40977,0.75
40957,0.75
40484,0.75
40737,0.75
40708,0.75
6446,0.75
39111,0.75
39765,0.75
7833,0.75
39587,0.75
43480,0.75
3409,0.75
46370,0.75
46327,0.75
1425,0.75
46614,0.75
46602,0.75
16513,0.75
45665,0.75
45364,0.75
45360,0.75
45345,0.75
45334,0.75
2072,0.75
2094,0.75
2122,0.75
1928,0.75
45521,0.75
45662,0.75
1726,0.75
1804,0.75
1165,0.75
45658,0.75
45577,0.75
45024,0.75
44998,0.75
2488,0.75
45080,0.75
45174,0.75
45083,0.75
45079,0.75
45072,0.75
2368,0.75
1980,0.75
3154,0.75
3132,0.75
43853,0.75
45738,0.75
44368,0.75
44195,0.75
2896,0.75
44129,0.75
44725,0.75
2619,0.75
44435,0.75
2719,0.75
44580,0.75
44558,0.75
2735,0.75
43741,0.75
43695,0.75
3277,0.75
3365,0.75
43590,0.75
3387,0.75
43537,0.75
43752,0.75
44024,0.75
43988,0.75
2994,0.75
37210,0.75
48338,0.75
302,0.75
38845,0.75
41056,0.75
38784,0.75
42645,0.75
281,0.75
42544,0.75
38581,0.75
1144,0.75
4074,0.75
4387,0.75
27053,0.75
1110,0.75
2652,0.75
38534,0.75
2724,0.75
102,0.75
2463,0.75
42822,0.75
351,0.75
3923,0.75
945,0.75
48697,0.75
42248,0.75
37998,0.75
4329,0.75
4312,0.75
125,0.75
22249,0.75
38938,0.75
25980,0.75
1962,0.75
9535,0.75
4591,0.75
11253,0.75
39032,0.75
48860,0.5
50207,0.5
20464,0.5
48803,0.5
2333,0.5
48805,0.5
48855,0.5
48834,0.5
1103,0.5
50089,0.5
50212,0.5
48969,0.5
2745,0.5
38681,0.5
50137,0.5
50156,0.5
48981,0.5
535,0.5
17471,0.5
44086,0.5
5323,0.5
50121,0.5
17844,0.5
50235,0.5
48832,0.5
48822,0.5
50224,0.5
7128,0.5
48889,0.5
50084,0.5
4230,0.5
48752,0.5
50248,0.5
3137,0.5
48772,0.5
1090,0.5
50210,0.5
39768,0.5
48773,0.5
50228,0.5
2303,0.5
48787,0.5
7429,0.5
44345,0.5
39702,0.5
48798,0.5
49533,0.5
49031,0.5
50181,0.5
41100,0.5
1780,0.5
5647,0.5
11490,0.5
10338,0.5
7820,0.5
39757,0.5
39778,0.5
7769,0.5
1351,0.5
1353,0.5
39813,0.5
39261,0.5
48959,0.5
39885,0.5
10108,0.5
44833,0.5
38846,0.5
40041,0.5
44803,0.5
44756,0.5
50620,0.5
50618,0.5
42491,0.5
44710,0.5
39294,0.5
50592,0.5
50586,0.5
1717,0.5
3902,0.5
25102,0.5
38883,0.5
3894,0.5
6284,0.5
10960,0.5
537,0.5
6218,0.5
49019,0.5
257,0.5
48852,0.5
40921,0.5
38317,0.5
38284,0.5
10359,0.5
2397,0.5
40579,0.5
6501,0.5
40673,0.5
6412,0.5
38012,0.5
5460,0.5
37907,0.5
49922,0.5
48904,0.5
48905,0.5
10460,0.5
41420,0.5
5906,0.5
38261,0.5
1107,0.5
38296,0.5
48848,0.5
34499,0.5
48415,0.5
50403,0.5
50397,0.5
34439,0.5
3805,0.5
48626,0.5
40901,0.5
3861,0.5
39510,0.5
49122,0.5
50438,0.5
49125,0.5
49135,0.5
43038,0.5
50434,0.5
3845,0.5
37199,0.5
2596,0.5
50431,0.5
50415,0.5
50411,0.5
201,0.5
50393,0.5
49146,0.5
37111,0.5
49177,0.5
50317,0.5
48428,0.5
50405,0.5
6740,0.5
50407,0.5
41441,0.5
48444,0.5
50273,0.5
3363,0.5
48488,0.5
3380,0.5
48504,0.5
43485,0.5
50272,0.5
50295,0.5
30129,0.5
48533,0.5
50264,0.5
6669,0.5
48589,0.5
50304,0.5
48628,0.5
48402,0.5
3758,0.5
48634,0.5
3413,0.5
50409,0.5
48389,0.5
50408,0.5
48636,0.5
40665,0.5
48376,0.5
33887,0.5
37,0.5
21066,0.5
50258,0.5
50020,0.5
50013,0.5
50038,0.5
49223,0.5
50062,0.5
50058,0.5
34231,0.5
49225,0.5
49229,0.5
49239,0.5
50044,0.5
44663,0.5
50042,0.5
49258,0.5
49955,0.5
39846,0.5
45053,0.5
2335,0.5
49982,0.5
50633,0.5
49989,0.5
49985,0.5
39434,0.5
49969,0.5
1123,0.5
13451,0.5
49978,0.5
50021,0.5
23181,0.5
36755,0.5
13790,0.5
36715,0.5
49102,0.5
50343,0.5
49044,0.5
49048,0.5
50340,0.5
49059,0.5
49074,0.5
50323,0.5
50356,0.5
2013,0.5
49094,0.5
50384,0.5
1423,0.5
619,0.5
15353,0.5
49218,0.5
1896,0.5
251,0.5
49287,0.5
50373,0.5
50368,0.5
49291,0.5
50357,0.5
49292,0.5
11,0.5
3581,0.5
4132,0.5
50643,0.5
50650,0.5
1199,0.5
49736,0.5
49722,0.5
49717,0.5
47815,0.5
47819,0.5
1557,0.5
49687,0.5
49625,0.5
49635,0.5
49618,0.5
49683,0.5
43749,0.5
49676,0.5
43365,0.5
47808,0.5
43085,0.5
49668,0.5
49665,0.5
49663,0.5
49662,0.5
47930,0.5
2046,0.5
47940,0.5
47951,0.5
43040,0.5
49853,0.5
47976,0.5
47908,0.5
1638,0.5
49747,0.5
49845,0.5
47663,0.5
48763,0.5
188,0.5
48252,0.5
8959,0.5
429,0.5
48759,0.5
295,0.5
418,0.5
48270,0.5
48281,0.5
48129,0.5
48226,0.5
48148,0.5
47688,0.5
5044,0.5
438,0.5
365,0.5
49711,0.5
8649,0.5
48204,0.5
49706,0.5
48206,0.5
48223,0.5
49700,0.5
431,0.5
47989,0.5
49696,0.5
47805,0.5
47898,0.5
49842,0.5
182,0.5
49494,0.5
7843,0.5
46473,0.5
22432,0.5
49576,0.5
49556,0.5
49528,0.5
49600,0.5
49540,0.5
5214,0.5
1231,0.5
1503,0.5
3260,0.5
49497,0.5
49548,0.5
3867,0.5
49513,0.5
2965,0.5
1163,0.5
1094,0.5
1530,0.5
5219,0.5
3234,0.5
1229,0.5
5300,0.5
9645,0.5
49602,0.5
399,0.5
1553,0.5
49811,0.5
1868,0.5
1960,0.5
49881,0.5
43328,0.5
940,0.5
47875,0.5
47876,0.5
2921,0.5
47877,0.5
49839,0.5
377,0.5
49835,0.5
10085,0.5
49893,0.5
49887,0.5
1879,0.5
43176,0.5
49821,0.5
12100,0.5
49873,0.5
49863,0.5
49868,0.5
49865,0.5
49864,0.5
49800,0.5
49797,0.5
49773,0.5
1869,0.5
1920,0.5
49829,0.5
49825,0.5
70,0.5
124,0.5
50649,0.5
41806,0.5
45010,0.5
50755,0.5
50751,0.5
4510,0.5
1750,0.5
50679,0.5
50680,0.5
5657,0.5
50674,0.5
43973,0.5
50670,0.5
42202,0.5
50668,0.5
50706,0.5
50708,0.5
1740,0.5
50705,0.5
50700,0.5
4660,0.5
47697,0.5
50681,0.5
50694,0.5
348,0.5
1251,0.5
50687,0.5
50683,0.5
11166,0.5
12812,0.5
5254,0.5
4853,0.5
667,0.5
50454,0.5
4282,0.5
50644,0.5
37144,0.5
1360,0.5
9499,0.5
50640,0.5
50571,0.5
50519,0.5
50484,0.5
3917,0.5
35658,0.5
791,0.5
1287,0.5
50445,0.5
37497,0.5
751,0.5
50563,0.5
4103,0.5
50562,0.5
50533,0.5
50553,0.5
42662,0.5
50652,0.5
50725,0.5
50721,0.5
50747,0.5
50716,0.5
50715,0.5
43924,0.5
726,0.5
264,0.5
42451,0.5
1042,0.5
45153,0.5
6383,0.5
49404,0.5
49362,0.5
47399,0.5
45297,0.5
49296,0.5
48070,0.5
859,0.5
49323,0.5
48092,0.5
49348,0.5
1623,0.5
49409,0.5
941,0.5
49347,0.5
8595,0.5
49344,0.5
47624,0.5
49451,0.5
48006,0.5
48019,0.5
48298,0.5
48029,0.5
287,0.5
4654,0.5
277,0.5
45714,0.5
1043,0.5
489,0.5
46037,0.5
571,0.5
43840,0.5
49186,0.5
10583,0.5
562,0.5
49123,0.5
47707,0.5
49393,0.5
44355,0.5
44302,0.5
44163,0.5
43776,0.5
2748,0.5
1016,0.5
1028,0.5
49389,0.5
1406,0.5
49386,0.5
49385,0.5
1023,0.5
49375,0.5
45524,0.5
45683,0.5
45834,0.5
49366,0.5
49399,0.5
49448,0.5
49445,0.5
838,0.5
41863,0.5
1238,0.5
47729,0.5
10,0.5
46,0.5
48,0.5
30588,0.5
423,0.5
47751,0.5
47740,0.5
45438,0.5
4,0.5
45716,0.5
4462,0.5
23028,0.5
42112,0.5
263,0.5
274,0.5
285,0.5
45420,0.5
45407,0.5
296,0.5
45365,0.5
45261,0.5
2093,0.5
4369,0.5
45293,0.5
45309,0.5
42182,0.5
47437,0.5
47422,0.5
152,0.5
47421,0.5
47419,0.5
47417,0.5
42178,0.5
440,0.5
118,0.5
120,0.5
4541,0.5
310,0.5
47161,0.5
47232,0.5
46221,0.5
46963,0.5
12732,0.5
41460,0.5
809,0.5
47233,0.5
43745,0.5
46480,0.5
43997,0.5
47225,0.5
1288,0.5
47223,0.5
38606,0.5
38653,0.5
43553,0.5
38679,0.5
37311,0.5
30429,0.5
315,0.5
26798,0.5
8029,0.5
47292,0.5
43828,0.5
16666,0.5
46971,0.5
3109,0.5
46365,0.5
47088,0.5
41365,0.5
1435,0.5
1001,0.5
851,0.5
46312,0.5
17218,0.5
47533,0.5
849,0.5
41942,0.5
41572,0.5
47488,0.5
44934,0.5
37140,0.5
45105,0.5
2251,0.5
47560,0.5
507,0.5
47625,0.5
40265,0.5
7083,0.5
47657,0.5
40037,0.5
40030,0.5
7503,0.5
41023,0.5
47565,0.5
2491,0.5
474,0.5
47650,0.5
456,0.5
42305,0.5
6595,0.5
47528,0.5
514,0.5
45046,0.5
33793,0.5
35368,0.5
47516,0.5
47549,0.5
6597,0.5
47661,0.5
47681,0.5
47677,0.5
6671,0.5
40363,0.5
47672,0.5
47671,0.5
47558,0.5
44954,0.5
2462,0.5
2452,0.5
45708,0.5
46889,0.5
4699,0.5
1777,0.5
4923,0.5
41649,0.5
14102,0.5
4996,0.5
7609,0.5
39502,0.5
47295,0.5
47348,0.5
627,0.5
39816,0.5
41637,0.5
47398,0.5
1709,0.5
45579,0.5
45554,0.5
45533,0.5
39126,0.5
8487,0.5
47514,0.5
47387,0.5
47380,0.5
39399,0.5
47576,0.5
47379,0.5
2443,0.5
47376,0.5
2391,0.5
47370,0.5
47350,0.5
1039,0.5
45208,0.5
47335,0.5
3182,0.5
32540,0.5
46465,0.5
3668,0.5
39933,0.5
2837,0.5
44234,0.5
38269,0.5
44347,0.5
40659,0.5
46694,0.5
48681,0.5
41657,0.5
41607,0.5
42976,0.5
38355,0.5
2809,0.5
48651,0.5
38453,0.5
3975,0.5
3405,0.5
48678,0.5
40427,0.5
2850,0.5
44170,0.5
47271,0.5
1539,0.5
47253,0.5
3783,0.5
2905,0.5
46751,0.5
777,0.5
37950,0.5
3842,0.5
47241,0.5
47021,0.5
46743,0.5
38080,0.5
38192,0.5
46731,0.5
46933,0.5
42963,0.5
40624,0.5
44396,0.5
48666,0.5
46681,0.5
1131,0.5
46573,0.5
46566,0.5
42914,0.5
1134,0.5
1227,0.5
46534,0.5
46585,0.5
48691,0.5
1132,0.5
1180,0.5
4278,0.5
42592,0.5
41687,0.5
1235,0.5
1240,0.5
3930,0.5
1064,0.5
42830,0.5
46833,0.5
48656,0.5
43474,0.5
48337,0.5
41716,0.5
48707,0.5
1154,0.5
41720,0.5
3465,0.5
3936,0.5
42789,0.5
43286,0.5
46793,0.5
3942,0.5
42943,0.5
3898,0.5
46650,0.5
46929,0.5
43064,0.5
45962,0.5
997,0.5
783,0.5
37574,0.5
1677,0.5
46994,0.5
44741,0.5
46209,0.5
1548,0.5
1613,0.5
10050,0.5
10685,0.5
44673,0.5
1681,0.5
5397,0.5
38519,0.5
47095,0.5
1588,0.5
37545,0.5
37567,0.5
1552,0.5
47180,0.5
44653,0.5
47179,0.5
47144,0.5
2611,0.5
1684,0.5
46207,0.5
46463,0.5
903,0.5
38719,0.5
1693,0.5
46130,0.5
10023,0.5
1496,0.5
43127,0.5
1495,0.5
1523,0.5
46511,0.5
5247,0.5
38863,0.5
46998,0.5
2742,0.5
3266,0.5
51790,0.25
51723,0.25
52027,0.25
51689,0.25
51609,0.25
51707,0.25
51880,0.25
51413,0.25
52217,0.25
52107,0.25
51333,0.25
51455,0.25
51614,0.25
51429,0.25
51688,0.25
72,0.25
51940,0.25
51440,0.25
51937,0.25
51817,0.25
51851,0.25
51778,0.25
52040,0.25
51683,0.25
51424,0.25
51489,0.25
52025,0.25
51484,0.25
51938,0.25
52104,0.25
51909,0.25
51426,0.25
51340,0.25
51386,0.25
51943,0.25
51760,0.25
51785,0.25
52206,0.25
51927,0.25
52184,0.25
52033,0.25
51907,0.25
51389,0.25
51374,0.25
51933,0.25
51464,0.25
51405,0.25
52156,0.25
51390,0.25
51462,0.25
51767,0.25
51664,0.25
51878,0.25
51395,0.25
51391,0.25
51775,0.25
51742,0.25
52132,0.25
122,0.25
51908,0.25
51479,0.25
51618,0.25
52038,0.25
52049,0.25
51876,0.25
51355,0.25
51718,0.25
51900,0.25
52102,0.25
51481,0.25
51361,0.25
52108,0.25
51952,0.25
51408,0.25
51505,0.25
52018,0.25
51473,0.25
52045,0.25
51915,0.25
51471,0.25
51372,0.25
51764,0.25
51330,0.25
34371,0.25
51731,0.25
49974,0.25
2750,0.25
44590,0.25
50106,0.25
50093,0.25
2705,0.25
50085,0.25
50135,0.25
44688,0.25
2924,0.25
50180,0.25
50179,0.25
50173,0.25
50161,0.25
44834,0.25
44654,0.25
10802,0.25
38390,0.25
50112,0.25
2938,0.25
3271,0.25
43600,0.25
3084,0.25
50220,0.25
3104,0.25
50218,0.25
43546,0.25
43934,0.25
50442,0.25
3274,0.25
2827,0.25
50240,0.25
50236,0.25
43626,0.25
43654,0.25
50226,0.25
50130,0.25
2833,0.25
6254,0.25
38307,0.25
2865,0.25
46658,0.25
46587,0.25
46628,0.25
38055,0.25
46651,0.25
39596,0.25
38990,0.25
38975,0.25
9448,0.25
38106,0.25
1135,0.25
46633,0.25
40269,0.25
9903,0.25
38728,0.25
40227,0.25
9890,0.25
5654,0.25
5618,0.25
10499,0.25
11668,0.25
10375,0.25
2861,0.25
40574,0.25
2814,0.25
11656,0.25
37967,0.25
5498,0.25
37939,0.25
46601,0.25
2795,0.25
1170,0.25
5985,0.25
11416,0.25
5965,0.25
5908,0.25
46590,0.25
50082,0.25
49977,0.25
29843,0.25
2977,0.25
44976,0.25
2374,0.25
50410,0.25
50440,0.25
44994,0.25
2386,0.25
45008,0.25
50422,0.25
50418,0.25
50414,0.25
45580,0.25
1842,0.25
3546,0.25
50352,0.25
50392,0.25
1771,0.25
50339,0.25
50396,0.25
44953,0.25
44951,0.25
2299,0.25
50263,0.25
2361,0.25
45061,0.25
2369,0.25
50270,0.25
50297,0.25
50268,0.25
3313,0.25
34603,0.25
3360,0.25
45099,0.25
50299,0.25
50280,0.25
45175,0.25
50358,0.25
2370,0.25
50328,0.25
15937,0.25
33052,0.25
49927,0.25
50001,0.25
49964,0.25
49961,0.25
49960,0.25
49959,0.25
49966,0.25
49951,0.25
45052,0.25
3160,0.25
43894,0.25
3067,0.25
49991,0.25
3025,0.25
49988,0.25
3010,0.25
3002,0.25
3141,0.25
3175,0.25
50355,0.25
50027,0.25
50385,0.25
1909,0.25
50372,0.25
2008,0.25
50251,0.25
45390,0.25
2637,0.25
50025,0.25
50057,0.25
50007,0.25
50035,0.25
50002,0.25
50061,0.25
50077,0.25
24679,0.25
2531,0.25
51696,0.25
48320,0.25
51603,0.25
12152,0.25
11572,0.25
11556,0.25
38036,0.25
5895,0.25
3616,0.25
43290,0.25
3536,0.25
43409,0.25
43494,0.25
43514,0.25
3856,0.25
3837,0.25
3826,0.25
3823,0.25
43116,0.25
43125,0.25
3382,0.25
2852,0.25
43559,0.25
3244,0.25
43669,0.25
37978,0.25
38073,0.25
20036,0.25
37505,0.25
19429,0.25
16723,0.25
25576,0.25
27009,0.25
29093,0.25
29313,0.25
37176,0.25
11412,0.25
10745,0.25
10742,0.25
10680,0.25
11431,0.25
38779,0.25
9924,0.25
38143,0.25
11441,0.25
12912,0.25
12648,0.25
37321,0.25
37481,0.25
37490,0.25
3217,0.25
3167,0.25
43800,0.25
41594,0.25
42370,0.25
4241,0.25
50787,0.25
50979,0.25
51006,0.25
50992,0.25
50991,0.25
50989,0.25
50988,0.25
50987,0.25
50983,0.25
50978,0.25
50976,0.25
50971,0.25
50970,0.25
50962,0.25
50953,0.25
50946,0.25
50943,0.25
51008,0.25
51013,0.25
4260,0.25
4308,0.25
4226,0.25
5612,0.25
41624,0.25
5011,0.25
4963,0.25
4935,0.25
4831,0.25
52222,0.25
41252,0.25
41201,0.25
5617,0.25
5466,0.25
4378,0.25
5429,0.25
41395,0.25
41401,0.25
5361,0.25
4604,0.25
42472,0.25
42042,0.25
42145,0.25
4388,0.25
19972,0.25
22712,0.25
52065,0.25
2026,0.25
1651,0.25
46097,0.25
45709,0.25
1966,0.25
45498,0.25
1871,0.25
1844,0.25
1770,0.25
313,0.25
292,0.25
48172,0.25
361,0.25
47901,0.25
48264,0.25
171,0.25
239,0.25
224,0.25
916,0.25
762,0.25
687,0.25
677,0.25
45893,0.25
2508,0.25
19814,0.25
2512,0.25
1341,0.25
1174,0.25
46230,0.25
1358,0.25
1421,0.25
1411,0.25
1373,0.25
1017,0.25
1013,0.25
987,0.25
22279,0.25
1038,0.25
1141,0.25
1088,0.25
1069,0.25
45220,0.25
44850,0.25
2670,0.25
2607,0.25
44890,0.25
2550,0.25
676,0.25
658,0.25
47155,0.25
882,0.25
6403,0.25
6361,0.25
6270,0.25
7406,0.25
7254,0.25
40113,0.25
7061,0.25
40268,0.25
6746,0.25
15858,0.25
14978,0.25
14935,0.25
34808,0.25
35027,0.25
35218,0.25
14868,0.25
14318,0.25
14034,0.25
13960,0.25
37145,0.25
30803,0.25
40702,0.25
6422,0.25
8644,0.25
44633,0.25
832,0.25
446,0.25
497,0.25
551,0.25
523,0.25
511,0.25
505,0.25
501,0.25
2711,0.25
39528,0.25
8907,0.25
8382,0.25
39742,0.25
7801,0.25
39403,0.25
9678,0.25
9356,0.25
39353,0.25
9077,0.25
8999,0.25
51321,0.25
51041,0.25
51077,0.25
50530,0.25
51320,0.25
51874,0.25
52008,0.25
