UserID,month_%
1516,0.25
1002,0.25
1001,0.25
996,0.25
3571,0.25
3569,0.25
1050,0.25
990,0.25
3400,0.25
987,0.25
3405,0.25
1506,0.25
981,0.25
980,0.25
3602,0.25
1015,0.25
3353,0.25
3596,0.25
3095,0.25
3090,0.25
1603,0.25
3032,0.25
3368,0.25
3370,0.25
1087,0.25
1088,0.25
1092,0.25
3658,0.25
1077,0.25
1073,0.25
3643,0.25
1068,0.25
3057,0.25
3620,0.25
1509,0.25
3619,0.25
1059,0.25
1058,0.25
3612,0.25
970,0.25
3051,0.25
1105,0.25
1117,0.25
1511,0.25
3686,0.25
3685,0.25
1113,0.25
3035,0.25
3679,0.25
3607,0.25
3101,0.25
3054,0.25
3669,0.25
4452,0.25
1448,0.25
4708,0.25
5875,0.25
5544,0.25
5763,0.25
5707,0.25
5911,0.25
5085,0.25
5908,0.25
5092,0.25
5526,0.25
5555,0.25
5957,0.25
5889,0.25
5103,0.25
5387,0.25
5736,0.25
5530,0.25
5534,0.25
5403,0.25
5545,0.25
5985,0.25
5401,0.25
5083,0.25
5629,0.25
5449,0.25
5602,0.25
5489,0.25
5084,0.25
5920,0.25
5126,0.25
5643,0.25
5327,0.25
5376,0.25
5086,0.25
5455,0.25
5457,0.25
5521,0.25
5109,0.25
5269,0.25
5081,0.25
5255,0.25
5566,0.25
5239,0.25
5701,0.25
5283,0.25
5281,0.25
5294,0.25
5491,0.25
5185,0.25
5111,0.25
5706,0.25
5397,0.25
5709,0.25
5716,0.25
5759,0.25
5260,0.25
5861,0.25
5236,0.25
5210,0.25
5234,0.25
5302,0.25
5969,0.25
5744,0.25
5749,0.25
5166,0.25
5296,0.25
5324,0.25
5167,0.25
5871,0.25
5317,0.25
5223,0.25
5569,0.25
5519,0.25
5193,0.25
5568,0.25
5722,0.25
5653,0.25
5415,0.25
5668,0.25
1943,0.25
5683,0.25
4447,0.25
5667,0.25
5616,0.25
5143,0.25
5846,0.25
4755,0.25
5156,0.25
5682,0.25
1949,0.25
5157,0.25
5664,0.25
4757,0.25
5618,0.25
4763,0.25
5840,0.25
5158,0.25
5795,0.25
5604,0.25
5140,0.25
5502,0.25
1996,0.25
5623,0.25
5593,0.25
5600,0.25
5598,0.25
5767,0.25
5152,0.25
5614,0.25
5594,0.25
5137,0.25
5511,0.25
5443,0.25
5769,0.25
1889,0.25
2153,0.25
677,0.125
699,0.125
678,0.125
411,0.125
697,0.125
842,0.125
252,0.125
701,0.125
682,0.125
690,0.125
86,0.125
832,0.125
843,0.125
410,0.125
683,0.125
696,0.125
685,0.125
844,0.125
695,0.125
694,0.125
253,0.125
200,0.125
693,0.125
845,0.125
260,0.125
963,0.125
262,0.125
199,0.125
834,0.125
261,0.125
831,0.125
776,0.125
794,0.125
413,0.125
798,0.125
800,0.125
259,0.125
801,0.125
889,0.125
802,0.125
830,0.125
829,0.125
805,0.125
806,0.125
807,0.125
808,0.125
412,0.125
793,0.125
194,0.125
790,0.125
193,0.125
702,0.125
839,0.125
689,0.125
426,0.125
195,0.125
740,0.125
778,0.125
780,0.125
781,0.125
83,0.125
784,0.125
785,0.125
82,0.125
409,0.125
788,0.125
837,0.125
816,0.125
937,0.125
69,0.125
954,0.125
911,0.125
201,0.125
249,0.125
916,0.125
917,0.125
919,0.125
921,0.125
922,0.125
923,0.125
952,0.125
924,0.125
926,0.125
951,0.125
949,0.125
927,0.125
928,0.125
948,0.125
891,0.125
909,0.125
912,0.125
955,0.125
965,0.125
960,0.125
933,0.125
931,0.125
930,0.125
958,0.125
73,0.125
895,0.125
896,0.125
897,0.125
899,0.125
902,0.125
903,0.125
429,0.125
956,0.125
905,0.125
906,0.125
430,0.125
814,0.125
206,0.125
730,0.125
732,0.125
733,0.125
428,0.125
734,0.125
205,0.125
942,0.125
246,0.125
940,0.125
705,0.125
938,0.125
704,0.125
964,0.125
703,0.125
75,0.125
251,0.125
441,0.125
672,0.125
731,0.125
729,0.125
812,0.125
728,0.125
432,0.125
709,0.125
202,0.125
946,0.125
248,0.125
433,0.125
945,0.125
204,0.125
713,0.125
435,0.125
715,0.125
70,0.125
718,0.125
720,0.125
436,0.125
722,0.125
438,0.125
809,0.125
764,0.125
810,0.125
1245,0.125
1213,0.125
1216,0.125
148,0.125
341,0.125
342,0.125
1221,0.125
1223,0.125
299,0.125
1225,0.125
129,0.125
1229,0.125
1215,0.125
1123,0.125
1121,0.125
143,0.125
325,0.125
1016,0.125
1017,0.125
1018,0.125
321,0.125
1021,0.125
1022,0.125
1023,0.125
1198,0.125
1212,0.125
300,0.125
121,0.125
1251,0.125
1253,0.125
1254,0.125
1255,0.125
301,0.125
1261,0.125
1262,0.125
1263,0.125
338,0.125
339,0.125
1267,0.125
1210,0.125
1232,0.125
1231,0.125
1230,0.125
1202,0.125
1203,0.125
1205,0.125
1206,0.125
1207,0.125
1208,0.125
1209,0.125
1024,0.125
1027,0.125
1029,0.125
991,0.125
130,0.125
138,0.125
310,0.125
983,0.125
327,0.125
985,0.125
986,0.125
329,0.125
330,0.125
139,0.125
309,0.125
978,0.125
308,0.125
331,0.125
141,0.125
999,0.125
1000,0.125
343,0.125
1003,0.125
1004,0.125
344,0.125
1005,0.125
307,0.125
977,0.125
136,0.125
132,0.125
1030,0.125
1031,0.125
1032,0.125
322,0.125
319,0.125
134,0.125
316,0.125
133,0.125
1035,0.125
1036,0.125
1038,0.125
131,0.125
1039,0.125
1040,0.125
1041,0.125
314,0.125
1045,0.125
1048,0.125
323,0.125
311,0.125
1014,0.125
1013,0.125
1250,0.125
302,0.125
196,0.125
1243,0.125
769,0.125
275,0.125
759,0.125
1269,0.125
968,0.125
975,0.125
1158,0.125
1161,0.125
380,0.125
1168,0.125
1170,0.125
1171,0.125
1172,0.125
1173,0.125
379,0.125
1175,0.125
1176,0.125
1177,0.125
1179,0.125
149,0.125
1182,0.125
1183,0.125
128,0.125
768,0.125
78,0.125
766,0.125
751,0.125
967,0.125
774,0.125
771,0.125
741,0.125
742,0.125
415,0.125
744,0.125
746,0.125
748,0.125
257,0.125
256,0.125
424,0.125
420,0.125
757,0.125
772,0.125
198,0.125
255,0.125
81,0.125
761,0.125
762,0.125
826,0.125
765,0.125
1184,0.125
1185,0.125
332,0.125
1151,0.125
1140,0.125
335,0.125
1142,0.125
1145,0.125
1146,0.125
1147,0.125
1148,0.125
1149,0.125
147,0.125
1150,0.125
1138,0.125
305,0.125
336,0.125
337,0.125
1197,0.125
1199,0.125
1233,0.125
1234,0.125
1235,0.125
1239,0.125
123,0.125
303,0.125
1139,0.125
125,0.125
1188,0.125
1127,0.125
1191,0.125
1193,0.125
1194,0.125
1195,0.125
1157,0.125
1154,0.125
1153,0.125
1152,0.125
127,0.125
1126,0.125
306,0.125
1196,0.125
146,0.125
1128,0.125
334,0.125
1129,0.125
126,0.125
1131,0.125
1132,0.125
1133,0.125
1134,0.125
1135,0.125
828,0.125
273,0.125
824,0.125
1685,0.125
1689,0.125
1690,0.125
1691,0.125
1692,0.125
1777,0.125
1693,0.125
1775,0.125
1694,0.125
1271,0.125
1687,0.125
596,0.125
601,0.125
1695,0.125
1673,0.125
602,0.125
1636,0.125
1641,0.125
1642,0.125
1645,0.125
1648,0.125
604,0.125
1688,0.125
1675,0.125
1649,0.125
1684,0.125
1373,0.125
627,0.125
1374,0.125
608,0.125
1375,0.125
1377,0.125
1378,0.125
1380,0.125
588,0.125
1492,0.125
590,0.125
1495,0.125
1676,0.125
591,0.125
1677,0.125
594,0.125
595,0.125
1679,0.125
1680,0.125
1681,0.125
1683,0.125
605,0.125
1652,0.125
1286,0.125
622,0.125
1726,0.125
1727,0.125
1728,0.125
623,0.125
1732,0.125
1756,0.125
1755,0.125
661,0.125
663,0.125
750,0.125
664,0.125
1736,0.125
666,0.125
667,0.125
1750,0.125
668,0.125
1740,0.125
1741,0.125
1749,0.125
669,0.125
1743,0.125
1757,0.125
621,0.125
1672,0.125
1723,0.125
1653,0.125
610,0.125
624,0.125
1661,0.125
1662,0.125
612,0.125
613,0.125
1663,0.125
1665,0.125
1667,0.125
614,0.125
1668,0.125
615,0.125
1670,0.125
616,0.125
1654,0.125
1696,0.125
1697,0.125
619,0.125
1773,0.125
620,0.125
1371,0.125
1370,0.125
1744,0.125
635,0.125
1324,0.125
1491,0.125
1323,0.125
1321,0.125
1308,0.125
1810,0.125
1312,0.125
1306,0.125
1305,0.125
1314,0.125
1304,0.125
1303,0.125
1315,0.125
636,0.125
1807,0.125
637,0.125
1302,0.125
638,0.125
1300,0.125
1317,0.125
641,0.125
1349,0.125
1346,0.125
1299,0.125
1345,0.125
973,0.125
988,0.125
1281,0.125
1292,0.125
1325,0.125
1287,0.125
1327,0.125
1291,0.125
1290,0.125
1811,0.125
1330,0.125
1289,0.125
647,0.125
1331,0.125
631,0.125
1334,0.125
1335,0.125
1288,0.125
1338,0.125
1341,0.125
633,0.125
1319,0.125
1298,0.125
630,0.125
652,0.125
1802,0.125
653,0.125
654,0.125
1407,0.125
1282,0.125
656,0.125
657,0.125
658,0.125
1381,0.125
1357,0.125
1358,0.125
1359,0.125
1360,0.125
1361,0.125
659,0.125
1363,0.125
1364,0.125
1366,0.125
1367,0.125
660,0.125
1368,0.125
1283,0.125
1403,0.125
1320,0.125
1400,0.125
1297,0.125
1294,0.125
1322,0.125
644,0.125
1409,0.125
645,0.125
1351,0.125
646,0.125
1387,0.125
1388,0.125
649,0.125
629,0.125
1805,0.125
1391,0.125
1392,0.125
1393,0.125
650,0.125
1396,0.125
1399,0.125
651,0.125
1803,0.125
1746,0.125
1753,0.125
263,0.125
381,0.125
1567,0.125
1569,0.125
1573,0.125
1574,0.125
1575,0.125
1577,0.125
382,0.125
1581,0.125
385,0.125
1785,0.125
1582,0.125
174,0.125
1583,0.125
274,0.125
1585,0.125
1586,0.125
386,0.125
1587,0.125
1588,0.125
103,0.125
175,0.125
1595,0.125
1599,0.125
98,0.125
1616,0.125
395,0.125
1604,0.125
271,0.125
1605,0.125
1606,0.125
1607,0.125
443,0.125
1609,0.125
182,0.125
170,0.125
1613,0.125
1600,0.125
1614,0.125
1617,0.125
1618,0.125
1620,0.125
1622,0.125
1623,0.125
1624,0.125
1626,0.125
1627,0.125
101,0.125
1781,0.125
192,0.125
876,0.125
878,0.125
881,0.125
882,0.125
177,0.125
178,0.125
272,0.125
885,0.125
887,0.125
95,0.125
851,0.125
850,0.125
848,0.125
391,0.125
847,0.125
392,0.125
817,0.125
393,0.125
818,0.125
819,0.125
820,0.125
181,0.125
877,0.125
875,0.125
176,0.125
873,0.125
1591,0.125
1592,0.125
1593,0.125
1594,0.125
1788,0.125
388,0.125
1051,0.125
389,0.125
854,0.125
857,0.125
858,0.125
861,0.125
97,0.125
863,0.125
1008,0.125
865,0.125
866,0.125
867,0.125
390,0.125
869,0.125
870,0.125
1780,0.125
1602,0.125
1722,0.125
186,0.125
1714,0.125
93,0.125
1767,0.125
1765,0.125
1764,0.125
1718,0.125
1762,0.125
1632,0.125
1631,0.125
1628,0.125
1528,0.125
1530,0.125
1532,0.125
1533,0.125
1790,0.125
1536,0.125
1537,0.125
1538,0.125
1541,0.125
1542,0.125
270,0.125
396,0.125
1712,0.125
92,0.125
185,0.125
1720,0.125
586,0.125
1760,0.125
2669,0.125
1699,0.125
3648,0.125
1701,0.125
1702,0.125
1771,0.125
1703,0.125
3326,0.125
1877,0.125
1704,0.125
587,0.125
585,0.125
1705,0.125
1706,0.125
1707,0.125
1768,0.125
1708,0.125
1709,0.125
1543,0.125
268,0.125
1566,0.125
1507,0.125
1508,0.125
403,0.125
1510,0.125
404,0.125
190,0.125
1513,0.125
265,0.125
405,0.125
1514,0.125
191,0.125
1792,0.125
88,0.125
1791,0.125
406,0.125
87,0.125
1518,0.125
1520,0.125
1563,0.125
1494,0.125
407,0.125
1564,0.125
402,0.125
266,0.125
1548,0.125
401,0.125
1552,0.125
1554,0.125
187,0.125
1555,0.125
1557,0.125
1560,0.125
267,0.125
1544,0.125
1526,0.125
1524,0.125
397,0.125
1523,0.125
1496,0.125
1497,0.125
1498,0.125
1500,0.125
399,0.125
91,0.125
1502,0.125
1793,0.125
1503,0.125
1006,0.125
1112,0.125
1010,0.125
578,0.125
226,0.125
2108,0.125
2109,0.125
2110,0.125
1828,0.125
575,0.125
2112,0.125
576,0.125
577,0.125
2107,0.125
580,0.125
1880,0.125
1878,0.125
2099,0.125
583,0.125
1965,0.125
584,0.125
1968,0.125
2085,0.125
2088,0.125
2090,0.125
1966,0.125
1963,0.125
571,0.125
518,0.125
2065,0.125
560,0.125
1841,0.125
1870,0.125
2064,0.125
2067,0.125
1974,0.125
1904,0.125
2068,0.125
1840,0.125
2069,0.125
564,0.125
570,0.125
2055,0.125
537,0.125
566,0.125
2083,0.125
2100,0.125
2101,0.125
567,0.125
569,0.125
1831,0.125
2102,0.125
2091,0.125
1836,0.125
2098,0.125
510,0.125
2014,0.125
1991,0.125
504,0.125
2015,0.125
505,0.125
2016,0.125
506,0.125
2017,0.125
507,0.125
509,0.125
512,0.125
539,0.125
1987,0.125
1857,0.125
534,0.125
1867,0.125
1988,0.125
1985,0.125
2236,0.125
515,0.125
516,0.125
2007,0.125
2013,0.125
2011,0.125
2,0.125
2010,0.125
536,0.125
6,0.125
2093,0.125
2094,0.125
1834,0.125
511,0.125
2095,0.125
1879,0.125
2096,0.125
1832,0.125
1835,0.125
5,0.125
499,0.125
1881,0.125
1843,0.125
500,0.125
3,0.125
1846,0.125
502,0.125
2009,0.125
503,0.125
2062,0.125
558,0.125
1842,0.125
2698,0.125
2687,0.125
3665,0.125
2689,0.125
541,0.125
2690,0.125
2692,0.125
2693,0.125
2694,0.125
2695,0.125
2697,0.125
2699,0.125
2681,0.125
2700,0.125
2701,0.125
2703,0.125
2709,0.125
2712,0.125
2714,0.125
2716,0.125
2719,0.125
2685,0.125
2684,0.125
2642,0.125
563,0.125
2599,0.125
8,0.125
2567,0.125
2570,0.125
2571,0.125
2572,0.125
2573,0.125
473,0.125
2575,0.125
2578,0.125
2579,0.125
2580,0.125
2581,0.125
2582,0.125
40,0.125
474,0.125
475,0.125
2586,0.125
2587,0.125
230,0.125
2590,0.125
2592,0.125
9,0.125
2682,0.125
2643,0.125
2059,0.125
550,0.125
543,0.125
1972,0.125
544,0.125
2072,0.125
2073,0.125
2074,0.125
1971,0.125
546,0.125
549,0.125
1970,0.125
1871,0.125
2644,0.125
551,0.125
552,0.125
553,0.125
2078,0.125
556,0.125
2075,0.125
2070,0.125
1973,0.125
1869,0.125
2056,0.125
1903,0.125
542,0.125
2378,0.125
2237,0.125
2646,0.125
2647,0.125
2648,0.125
2649,0.125
2653,0.125
2654,0.125
2656,0.125
2657,0.125
2238,0.125
2659,0.125
2664,0.125
2665,0.125
2666,0.125
2668,0.125
2670,0.125
2674,0.125
2676,0.125
2678,0.125
2679,0.125
2680,0.125
2660,0.125
517,0.125
1863,0.125
2564,0.125
2235,0.125
2225,0.125
2226,0.125
1911,0.125
1913,0.125
2227,0.125
2228,0.125
2230,0.125
2231,0.125
1906,0.125
2233,0.125
1908,0.125
2224,0.125
2203,0.125
1819,0.125
2221,0.125
1892,0.125
2165,0.125
2206,0.125
2164,0.125
2211,0.125
2212,0.125
2166,0.125
1912,0.125
2223,0.125
520,0.125
1932,0.125
2173,0.125
1939,0.125
214,0.125
2175,0.125
2179,0.125
215,0.125
1938,0.125
208,0.125
1935,0.125
1934,0.125
58,0.125
1948,0.125
455,0.125
2177,0.125
1931,0.125
1930,0.125
2178,0.125
64,0.125
1893,0.125
1920,0.125
2204,0.125
2222,0.125
1901,0.125
1916,0.125
2214,0.125
1958,0.125
1885,0.125
2161,0.125
2148,0.125
2150,0.125
2144,0.125
2151,0.125
2160,0.125
2136,0.125
2155,0.125
1891,0.125
2121,0.125
2215,0.125
2156,0.125
1882,0.125
2158,0.125
2137,0.125
2146,0.125
1956,0.125
2124,0.125
1883,0.125
2135,0.125
1826,0.125
1821,0.125
1944,0.125
2147,0.125
2167,0.125
2217,0.125
2219,0.125
2220,0.125
1899,0.125
2213,0.125
2174,0.125
1820,0.125
2154,0.125
1823,0.125
1942,0.125
1950,0.125
1947,0.125
2162,0.125
2157,0.125
2140,0.125
1890,0.125
2141,0.125
2143,0.125
1822,0.125
2138,0.125
2145,0.125
2171,0.125
1940,0.125
2170,0.125
1975,0.125
67,0.125
2042,0.125
1976,0.125
2044,0.125
2045,0.125
2037,0.125
53,0.125
238,0.125
454,0.125
450,0.125
2049,0.125
2023,0.125
210,0.125
451,0.125
1850,0.125
2051,0.125
2048,0.125
1856,0.125
56,0.125
1980,0.125
2035,0.125
55,0.125
1978,0.125
320,0.125
2041,0.125
51,0.125
1999,0.125
521,0.125
523,0.125
1861,0.125
2000,0.125
524,0.125
2001,0.125
2002,0.125
526,0.125
528,0.125
529,0.125
1995,0.125
530,0.125
2003,0.125
2004,0.125
2006,0.125
1994,0.125
1859,0.125
533,0.125
2021,0.125
2038,0.125
1984,0.125
2024,0.125
449,0.125
63,0.125
60,0.125
2185,0.125
244,0.125
1925,0.125
1895,0.125
241,0.125
2186,0.125
2188,0.125
212,0.125
445,0.125
2190,0.125
1868,0.125
240,0.125
52,0.125
453,0.125
1922,0.125
2199,0.125
2201,0.125
1896,0.125
2187,0.125
2202,0.125
1929,0.125
2184,0.125
446,0.125
2180,0.125
1927,0.125
2025,0.125
1855,0.125
2036,0.125
62,0.125
452,0.125
2026,0.125
2027,0.125
242,0.125
1852,0.125
2029,0.125
66,0.125
245,0.125
1982,0.125
211,0.125
2032,0.125
444,0.125
1853,0.125
68,0.125
1830,0.125
2118,0.125
54,0.125
2565,0.125
2595,0.125
278,0.125
2444,0.125
2429,0.125
351,0.125
2430,0.125
2431,0.125
2432,0.125
2434,0.125
2435,0.125
289,0.125
2437,0.125
2438,0.125
288,0.125
2425,0.125
157,0.125
161,0.125
2481,0.125
2521,0.125
2522,0.125
2523,0.125
2525,0.125
2526,0.125
118,0.125
2529,0.125
2427,0.125
2423,0.125
2510,0.125
2409,0.125
2474,0.125
2475,0.125
2476,0.125
2446,0.125
2477,0.125
2445,0.125
2441,0.125
2405,0.125
2407,0.125
350,0.125
2411,0.125
2421,0.125
162,0.125
291,0.125
2416,0.125
153,0.125
119,0.125
290,0.125
2417,0.125
2419,0.125
2420,0.125
156,0.125
2530,0.125
442,0.125
408,0.125
30,0.125
31,0.125
2483,0.125
482,0.125
225,0.125
2484,0.125
2485,0.125
2486,0.125
2487,0.125
486,0.125
2492,0.125
2493,0.125
476,0.125
2496,0.125
2497,0.125
2498,0.125
2499,0.125
490,0.125
2502,0.125
2503,0.125
2504,0.125
2506,0.125
493,0.125
2482,0.125
2517,0.125
34,0.125
481,0.125
237,0.125
2532,0.125
2533,0.125
223,0.125
2534,0.125
2535,0.125
2537,0.125
2539,0.125
36,0.125
480,0.125
224,0.125
2540,0.125
2541,0.125
2543,0.125
35,0.125
2546,0.125
2547,0.125
2552,0.125
2554,0.125
2555,0.125
2480,0.125
2473,0.125
2472,0.125
348,0.125
165,0.125
112,0.125
2134,0.125
363,0.125
366,0.125
1114,0.125
1115,0.125
368,0.125
164,0.125
1116,0.125
370,0.125
1119,0.125
374,0.125
285,0.125
372,0.125
1084,0.125
1081,0.125
166,0.125
1054,0.125
284,0.125
1056,0.125
