UserID,ItemID,Timestamp,date2,year,month,date
5100,111,962362050,2000-06-30 10:47:30,2000,6,2000-06-01 00:00:00
5100,3468,962362075,2000-06-30 10:47:55,2000,6,2000-06-01 00:00:00
5100,608,962362075,2000-06-30 10:47:55,2000,6,2000-06-01 00:00:00
5100,3504,962362075,2000-06-30 10:47:55,2000,6,2000-06-01 00:00:00
5100,3683,962362075,2000-06-30 10:47:55,2000,6,2000-06-01 00:00:00
5100,1179,962362103,2000-06-30 10:48:23,2000,6,2000-06-01 00:00:00
5100,1233,962362103,2000-06-30 10:48:23,2000,6,2000-06-01 00:00:00
5100,1247,962362103,2000-06-30 10:48:23,2000,6,2000-06-01 00:00:00
5100,1276,962362103,2000-06-30 10:48:23,2000,6,2000-06-01 00:00:00
5100,1362,962362103,2000-06-30 10:48:23,2000,6,2000-06-01 00:00:00
5100,919,962362127,2000-06-30 10:48:47,2000,6,2000-06-01 00:00:00
5100,3196,962362127,2000-06-30 10:48:47,2000,6,2000-06-01 00:00:00
5100,2303,962362127,2000-06-30 10:48:47,2000,6,2000-06-01 00:00:00
5100,615,962362151,2000-06-30 10:49:11,2000,6,2000-06-01 00:00:00
5100,3543,962362151,2000-06-30 10:49:11,2000,6,2000-06-01 00:00:00
5100,337,962362151,2000-06-30 10:49:11,2000,6,2000-06-01 00:00:00
5100,1272,962362151,2000-06-30 10:49:11,2000,6,2000-06-01 00:00:00
5100,3359,962362151,2000-06-30 10:49:11,2000,6,2000-06-01 00:00:00
5100,3416,962362177,2000-06-30 10:49:37,2000,6,2000-06-01 00:00:00
5100,1953,962362177,2000-06-30 10:49:37,2000,6,2000-06-01 00:00:00
5100,2925,962362177,2000-06-30 10:49:37,2000,6,2000-06-01 00:00:00
5100,1228,962362177,2000-06-30 10:49:37,2000,6,2000-06-01 00:00:00
5100,3035,962362200,2000-06-30 10:50:00,2000,6,2000-06-01 00:00:00
5100,1251,962362200,2000-06-30 10:50:00,2000,6,2000-06-01 00:00:00
5100,2289,962362200,2000-06-30 10:50:00,2000,6,2000-06-01 00:00:00
5100,318,962362218,2000-06-30 10:50:18,2000,6,2000-06-01 00:00:00
5100,1231,962362218,2000-06-30 10:50:18,2000,6,2000-06-01 00:00:00
5100,3469,962362239,2000-06-30 10:50:39,2000,6,2000-06-01 00:00:00
5100,1196,962362239,2000-06-30 10:50:39,2000,6,2000-06-01 00:00:00
5100,1944,962362239,2000-06-30 10:50:39,2000,6,2000-06-01 00:00:00
5100,1244,962362239,2000-06-30 10:50:39,2000,6,2000-06-01 00:00:00
5100,1213,962362258,2000-06-30 10:50:58,2000,6,2000-06-01 00:00:00
5100,2028,962362258,2000-06-30 10:50:58,2000,6,2000-06-01 00:00:00
5100,3068,962362274,2000-06-30 10:51:14,2000,6,2000-06-01 00:00:00
5100,926,962362300,2000-06-30 10:51:40,2000,6,2000-06-01 00:00:00
5100,3496,962362300,2000-06-30 10:51:40,2000,6,2000-06-01 00:00:00
5100,1132,962362300,2000-06-30 10:51:40,2000,6,2000-06-01 00:00:00
5100,41,962362300,2000-06-30 10:51:40,2000,6,2000-06-01 00:00:00
5100,949,962362333,2000-06-30 10:52:13,2000,6,2000-06-01 00:00:00
5100,3471,962362333,2000-06-30 10:52:13,2000,6,2000-06-01 00:00:00
5100,2324,962362333,2000-06-30 10:52:13,2000,6,2000-06-01 00:00:00
5100,1084,962362333,2000-06-30 10:52:13,2000,6,2000-06-01 00:00:00
5100,2132,962362357,2000-06-30 10:52:37,2000,6,2000-06-01 00:00:00
5100,1293,962362357,2000-06-30 10:52:37,2000,6,2000-06-01 00:00:00
5100,3371,962362357,2000-06-30 10:52:37,2000,6,2000-06-01 00:00:00
5100,902,962362374,2000-06-30 10:52:54,2000,6,2000-06-01 00:00:00
5100,1250,962362374,2000-06-30 10:52:54,2000,6,2000-06-01 00:00:00
5100,1131,962362392,2000-06-30 10:53:12,2000,6,2000-06-01 00:00:00
5100,1263,962362392,2000-06-30 10:53:12,2000,6,2000-06-01 00:00:00
5100,3260,962362408,2000-06-30 10:53:28,2000,6,2000-06-01 00:00:00
5100,1203,962362425,2000-06-30 10:53:45,2000,6,2000-06-01 00:00:00
5100,2908,962362450,2000-06-30 10:54:10,2000,6,2000-06-01 00:00:00
5100,2969,962362450,2000-06-30 10:54:10,2000,6,2000-06-01 00:00:00
5100,2291,962362450,2000-06-30 10:54:10,2000,6,2000-06-01 00:00:00
5100,3655,962362450,2000-06-30 10:54:10,2000,6,2000-06-01 00:00:00
5100,994,962362473,2000-06-30 10:54:33,2000,6,2000-06-01 00:00:00
5100,3105,962362473,2000-06-30 10:54:33,2000,6,2000-06-01 00:00:00
5100,1264,962362473,2000-06-30 10:54:33,2000,6,2000-06-01 00:00:00
5100,150,962362492,2000-06-30 10:54:52,2000,6,2000-06-01 00:00:00
5100,235,962362493,2000-06-30 10:54:53,2000,6,2000-06-01 00:00:00
5100,3363,962362493,2000-06-30 10:54:53,2000,6,2000-06-01 00:00:00
5100,3011,962362513,2000-06-30 10:55:13,2000,6,2000-06-01 00:00:00
5100,1942,962362513,2000-06-30 10:55:13,2000,6,2000-06-01 00:00:00
5100,1296,962362513,2000-06-30 10:55:13,2000,6,2000-06-01 00:00:00
5100,3379,962362513,2000-06-30 10:55:13,2000,6,2000-06-01 00:00:00
5100,621,962362544,2000-06-30 10:55:44,2000,6,2000-06-01 00:00:00
5100,2075,962362570,2000-06-30 10:56:10,2000,6,2000-06-01 00:00:00
5100,1954,962362570,2000-06-30 10:56:10,2000,6,2000-06-01 00:00:00
5100,58,962362570,2000-06-30 10:56:10,2000,6,2000-06-01 00:00:00
5100,2239,962362570,2000-06-30 10:56:10,2000,6,2000-06-01 00:00:00
5100,1674,962362570,2000-06-30 10:56:10,2000,6,2000-06-01 00:00:00
5100,1095,962362570,2000-06-30 10:56:10,2000,6,2000-06-01 00:00:00
5100,1185,962362606,2000-06-30 10:56:46,2000,6,2000-06-01 00:00:00
5100,2919,962362606,2000-06-30 10:56:46,2000,6,2000-06-01 00:00:00
5100,3685,962362606,2000-06-30 10:56:46,2000,6,2000-06-01 00:00:00
5100,529,962362622,2000-06-30 10:57:02,2000,6,2000-06-01 00:00:00
5100,1150,962362643,2000-06-30 10:57:23,2000,6,2000-06-01 00:00:00
5100,1242,962362643,2000-06-30 10:57:23,2000,6,2000-06-01 00:00:00
5100,1227,962362659,2000-06-30 10:57:39,2000,6,2000-06-01 00:00:00
5100,3246,962362659,2000-06-30 10:57:39,2000,6,2000-06-01 00:00:00
5100,2067,962362677,2000-06-30 10:57:57,2000,6,2000-06-01 00:00:00
5100,3093,962362696,2000-06-30 10:58:16,2000,6,2000-06-01 00:00:00
5100,2238,962362696,2000-06-30 10:58:16,2000,6,2000-06-01 00:00:00
5100,1230,962385172,2000-06-30 17:12:52,2000,6,2000-06-01 00:00:00
5100,3629,962385172,2000-06-30 17:12:52,2000,6,2000-06-01 00:00:00
5100,3462,962385265,2000-06-30 17:14:25,2000,6,2000-06-01 00:00:00
5100,3022,962385367,2000-06-30 17:16:07,2000,6,2000-06-01 00:00:00
5100,1281,962385367,2000-06-30 17:16:07,2000,6,2000-06-01 00:00:00
5100,1148,962385455,2000-06-30 17:17:35,2000,6,2000-06-01 00:00:00
5100,1234,962385455,2000-06-30 17:17:35,2000,6,2000-06-01 00:00:00
5100,2361,962385539,2000-06-30 17:18:59,2000,6,2000-06-01 00:00:00
5100,1136,962385707,2000-06-30 17:21:47,2000,6,2000-06-01 00:00:00
5100,1278,962385707,2000-06-30 17:21:47,2000,6,2000-06-01 00:00:00
5100,1292,962385707,2000-06-30 17:21:47,2000,6,2000-06-01 00:00:00
5100,1294,962385707,2000-06-30 17:21:47,2000,6,2000-06-01 00:00:00
5100,2788,962385707,2000-06-30 17:21:47,2000,6,2000-06-01 00:00:00
5100,1077,962385707,2000-06-30 17:21:47,2000,6,2000-06-01 00:00:00
5100,1078,962385707,2000-06-30 17:21:47,2000,6,2000-06-01 00:00:00
5100,1080,962385707,2000-06-30 17:21:47,2000,6,2000-06-01 00:00:00
5100,3037,962385783,2000-06-30 17:23:03,2000,6,2000-06-01 00:00:00
5100,3421,962385783,2000-06-30 17:23:03,2000,6,2000-06-01 00:00:00
5100,1235,962385783,2000-06-30 17:23:03,2000,6,2000-06-01 00:00:00
5100,3671,962385783,2000-06-30 17:23:03,2000,6,2000-06-01 00:00:00
5100,1162,962385832,2000-06-30 17:23:52,2000,6,2000-06-01 00:00:00
5100,2657,962385889,2000-06-30 17:24:49,2000,6,2000-06-01 00:00:00
5100,1073,962385889,2000-06-30 17:24:49,2000,6,2000-06-01 00:00:00
5100,1197,962386031,2000-06-30 17:27:11,2000,6,2000-06-01 00:00:00
5100,2174,962386100,2000-06-30 17:28:20,2000,6,2000-06-01 00:00:00
5100,1238,962386100,2000-06-30 17:28:20,2000,6,2000-06-01 00:00:00
5100,2791,962386100,2000-06-30 17:28:20,2000,6,2000-06-01 00:00:00
5100,2064,962386171,2000-06-30 17:29:31,2000,6,2000-06-01 00:00:00
5100,1172,962386264,2000-06-30 17:31:04,2000,6,2000-06-01 00:00:00
5100,2150,962386265,2000-06-30 17:31:05,2000,6,2000-06-01 00:00:00
5100,1220,962386265,2000-06-30 17:31:05,2000,6,2000-06-01 00:00:00
5100,2243,962386265,2000-06-30 17:31:05,2000,6,2000-06-01 00:00:00
5100,1307,962386265,2000-06-30 17:31:05,2000,6,2000-06-01 00:00:00
5100,3039,962386350,2000-06-30 17:32:30,2000,6,2000-06-01 00:00:00
5100,1395,962386350,2000-06-30 17:32:30,2000,6,2000-06-01 00:00:00
5100,2352,962386350,2000-06-30 17:32:30,2000,6,2000-06-01 00:00:00
5100,1968,962386429,2000-06-30 17:33:49,2000,6,2000-06-01 00:00:00
5100,2797,962386429,2000-06-30 17:33:49,2000,6,2000-06-01 00:00:00
5100,2463,962386497,2000-06-30 17:34:57,2000,6,2000-06-01 00:00:00
5100,3448,962386497,2000-06-30 17:34:57,2000,6,2000-06-01 00:00:00
5100,2369,962386573,2000-06-30 17:36:13,2000,6,2000-06-01 00:00:00
5100,1081,962386573,2000-06-30 17:36:13,2000,6,2000-06-01 00:00:00
5100,1,962386812,2000-06-30 17:40:12,2000,6,2000-06-01 00:00:00
5100,1188,962386812,2000-06-30 17:40:12,2000,6,2000-06-01 00:00:00
5100,2396,962386812,2000-06-30 17:40:12,2000,6,2000-06-01 00:00:00
5100,2987,962406589,2000-06-30 23:09:49,2000,6,2000-06-01 00:00:00
5100,1252,962406610,2000-06-30 23:10:10,2000,6,2000-06-01 00:00:00
5100,1267,962406627,2000-06-30 23:10:27,2000,6,2000-06-01 00:00:00
5100,913,962406661,2000-06-30 23:11:01,2000,6,2000-06-01 00:00:00
5100,1284,962406661,2000-06-30 23:11:01,2000,6,2000-06-01 00:00:00
5100,1260,962406685,2000-06-30 23:11:25,2000,6,2000-06-01 00:00:00
5100,1617,962406709,2000-06-30 23:11:49,2000,6,2000-06-01 00:00:00
5100,1748,962406709,2000-06-30 23:11:49,2000,6,2000-06-01 00:00:00
5100,800,962406748,2000-06-30 23:12:28,2000,6,2000-06-01 00:00:00
5100,3386,962406765,2000-06-30 23:12:45,2000,6,2000-06-01 00:00:00
5100,1913,962406901,2000-06-30 23:15:01,2000,6,2000-06-01 00:00:00
5100,911,962406923,2000-06-30 23:15:23,2000,6,2000-06-01 00:00:00
5100,924,962406923,2000-06-30 23:15:23,2000,6,2000-06-01 00:00:00
5100,1950,962406923,2000-06-30 23:15:23,2000,6,2000-06-01 00:00:00
5100,903,962406943,2000-06-30 23:15:43,2000,6,2000-06-01 00:00:00
5100,904,962406943,2000-06-30 23:15:43,2000,6,2000-06-01 00:00:00
5100,1086,962406943,2000-06-30 23:15:43,2000,6,2000-06-01 00:00:00
5100,1212,962406964,2000-06-30 23:16:04,2000,6,2000-06-01 00:00:00
5100,1269,962406964,2000-06-30 23:16:04,2000,6,2000-06-01 00:00:00
5100,950,962406981,2000-06-30 23:16:21,2000,6,2000-06-01 00:00:00
5100,2208,962406981,2000-06-30 23:16:21,2000,6,2000-06-01 00:00:00
5100,590,962407024,2000-06-30 23:17:04,2000,6,2000-06-01 00:00:00
5100,1266,962407024,2000-06-30 23:17:04,2000,6,2000-06-01 00:00:00
5100,599,962407098,2000-06-30 23:18:18,2000,6,2000-06-01 00:00:00
5100,1201,962407098,2000-06-30 23:18:18,2000,6,2000-06-01 00:00:00
5100,2951,962407098,2000-06-30 23:18:18,2000,6,2000-06-01 00:00:00
5100,3681,962407098,2000-06-30 23:18:18,2000,6,2000-06-01 00:00:00
5100,1304,962407098,2000-06-30 23:18:18,2000,6,2000-06-01 00:00:00
5100,1283,962407126,2000-06-30 23:18:46,2000,6,2000-06-01 00:00:00
5100,110,962407164,2000-06-30 23:19:24,2000,6,2000-06-01 00:00:00
5100,527,962407164,2000-06-30 23:19:24,2000,6,2000-06-01 00:00:00
5100,1094,962407164,2000-06-30 23:19:24,2000,6,2000-06-01 00:00:00
5100,356,962407180,2000-06-30 23:19:40,2000,6,2000-06-01 00:00:00
5100,3091,962407249,2000-06-30 23:20:49,2000,6,2000-06-01 00:00:00
5100,1217,962407249,2000-06-30 23:20:49,2000,6,2000-06-01 00:00:00
5100,3342,962407249,2000-06-30 23:20:49,2000,6,2000-06-01 00:00:00
5100,1210,962407269,2000-06-30 23:21:09,2000,6,2000-06-01 00:00:00
5100,1289,962407269,2000-06-30 23:21:09,2000,6,2000-06-01 00:00:00
5100,1090,962407269,2000-06-30 23:21:09,2000,6,2000-06-01 00:00:00
5100,3545,962407295,2000-06-30 23:21:35,2000,6,2000-06-01 00:00:00
5100,1208,962407295,2000-06-30 23:21:35,2000,6,2000-06-01 00:00:00
5100,3062,962407323,2000-06-30 23:22:03,2000,6,2000-06-01 00:00:00
5100,1204,962407323,2000-06-30 23:22:03,2000,6,2000-06-01 00:00:00
5100,2944,962407323,2000-06-30 23:22:03,2000,6,2000-06-01 00:00:00
5100,750,962407323,2000-06-30 23:22:03,2000,6,2000-06-01 00:00:00
5100,3654,962407323,2000-06-30 23:22:03,2000,6,2000-06-01 00:00:00
5100,969,962407353,2000-06-30 23:22:33,2000,6,2000-06-01 00:00:00
5100,593,962407383,2000-06-30 23:23:03,2000,6,2000-06-01 00:00:00
5100,3147,962407383,2000-06-30 23:23:03,2000,6,2000-06-01 00:00:00
5100,50,962407383,2000-06-30 23:23:03,2000,6,2000-06-01 00:00:00
5100,2762,962407383,2000-06-30 23:23:03,2000,6,2000-06-01 00:00:00
5100,589,962407404,2000-06-30 23:23:24,2000,6,2000-06-01 00:00:00
5100,2571,962407404,2000-06-30 23:23:24,2000,6,2000-06-01 00:00:00
5100,1089,962407404,2000-06-30 23:23:24,2000,6,2000-06-01 00:00:00
5100,16,962407440,2000-06-30 23:24:00,2000,6,2000-06-01 00:00:00
5100,2916,962407440,2000-06-30 23:24:00,2000,6,2000-06-01 00:00:00
5100,474,962407440,2000-06-30 23:24:00,2000,6,2000-06-01 00:00:00
5100,1834,962407459,2000-06-30 23:24:19,2000,6,2000-06-01 00:00:00
5100,47,962407481,2000-06-30 23:24:41,2000,6,2000-06-01 00:00:00
5100,587,962407512,2000-06-30 23:25:12,2000,6,2000-06-01 00:00:00
5100,2917,962407809,2000-06-30 23:30:09,2000,6,2000-06-01 00:00:00
5100,1129,962407823,2000-06-30 23:30:23,2000,6,2000-06-01 00:00:00
5100,3529,962407840,2000-06-30 23:30:40,2000,6,2000-06-01 00:00:00
5100,2871,962407895,2000-06-30 23:31:35,2000,6,2000-06-01 00:00:00
5100,3551,962407895,2000-06-30 23:31:35,2000,6,2000-06-01 00:00:00
5100,1214,962407895,2000-06-30 23:31:35,2000,6,2000-06-01 00:00:00
5100,3461,962407938,2000-06-30 23:32:18,2000,6,2000-06-01 00:00:00
5100,2160,962407938,2000-06-30 23:32:18,2000,6,2000-06-01 00:00:00
5100,2553,962407938,2000-06-30 23:32:18,2000,6,2000-06-01 00:00:00
5100,1219,962407938,2000-06-30 23:32:18,2000,6,2000-06-01 00:00:00
5100,2983,962407938,2000-06-30 23:32:18,2000,6,2000-06-01 00:00:00
5100,3634,962407938,2000-06-30 23:32:18,2000,6,2000-06-01 00:00:00
5100,2179,962407957,2000-06-30 23:32:37,2000,6,2000-06-01 00:00:00
5100,3546,962407957,2000-06-30 23:32:37,2000,6,2000-06-01 00:00:00
5100,2764,962407957,2000-06-30 23:32:37,2000,6,2000-06-01 00:00:00
5100,1097,962408168,2000-06-30 23:36:08,2000,6,2000-06-01 00:00:00
5100,2140,962408190,2000-06-30 23:36:30,2000,6,2000-06-01 00:00:00
5100,2105,962408208,2000-06-30 23:36:48,2000,6,2000-06-01 00:00:00
5100,260,962408255,2000-06-30 23:37:35,2000,6,2000-06-01 00:00:00
5100,1206,962408255,2000-06-30 23:37:35,2000,6,2000-06-01 00:00:00
5100,914,962408349,2000-06-30 23:39:09,2000,6,2000-06-01 00:00:00
5100,3073,962408349,2000-06-30 23:39:09,2000,6,2000-06-01 00:00:00
5100,1947,962408349,2000-06-30 23:39:09,2000,6,2000-06-01 00:00:00
5100,3094,962408393,2000-06-30 23:39:53,2000,6,2000-06-01 00:00:00
5100,2130,962408393,2000-06-30 23:39:53,2000,6,2000-06-01 00:00:00
5100,3684,962408393,2000-06-30 23:39:53,2000,6,2000-06-01 00:00:00
5100,2020,962408393,2000-06-30 23:39:53,2000,6,2000-06-01 00:00:00
5100,2469,962408421,2000-06-30 23:40:21,2000,6,2000-06-01 00:00:00
5100,2145,962408421,2000-06-30 23:40:21,2000,6,2000-06-01 00:00:00
5100,3524,962408421,2000-06-30 23:40:21,2000,6,2000-06-01 00:00:00
5100,1959,962408421,2000-06-30 23:40:21,2000,6,2000-06-01 00:00:00
5100,1286,962408421,2000-06-30 23:40:21,2000,6,2000-06-01 00:00:00
5100,265,962408470,2000-06-30 23:41:10,2000,6,2000-06-01 00:00:00
5100,1265,962408484,2000-06-30 23:41:24,2000,6,2000-06-01 00:00:00
5100,3108,962408500,2000-06-30 23:41:40,2000,6,2000-06-01 00:00:00
5100,2108,962408540,2000-06-30 23:42:20,2000,6,2000-06-01 00:00:00
5100,1669,962408598,2000-06-30 23:43:18,2000,6,2000-06-01 00:00:00
5100,1441,962408695,2000-06-30 23:44:55,2000,6,2000-06-01 00:00:00
5100,339,962408695,2000-06-30 23:44:55,2000,6,2000-06-01 00:00:00
5100,2297,962408713,2000-06-30 23:45:13,2000,6,2000-06-01 00:00:00
5100,35,962408734,2000-06-30 23:45:34,2000,6,2000-06-01 00:00:00
5100,588,962408963,2000-06-30 23:49:23,2000,6,2000-06-01 00:00:00
5100,595,962408963,2000-06-30 23:49:23,2000,6,2000-06-01 00:00:00
5100,364,962408963,2000-06-30 23:49:23,2000,6,2000-06-01 00:00:00
5100,551,962408963,2000-06-30 23:49:23,2000,6,2000-06-01 00:00:00
5100,661,962408989,2000-06-30 23:49:49,2000,6,2000-06-01 00:00:00
5100,2971,962409051,2000-06-30 23:50:51,2000,6,2000-06-01 00:00:00
5100,1028,962409085,2000-06-30 23:51:25,2000,6,2000-06-01 00:00:00
5100,1035,962409085,2000-06-30 23:51:25,2000,6,2000-06-01 00:00:00
5100,1333,962409126,2000-06-30 23:52:06,2000,6,2000-06-01 00:00:00
5100,1997,962409157,2000-06-30 23:52:37,2000,6,2000-06-01 00:00:00
5100,1387,962409157,2000-06-30 23:52:37,2000,6,2000-06-01 00:00:00
5100,1258,962409192,2000-06-30 23:53:12,2000,6,2000-06-01 00:00:00
5100,2716,962409192,2000-06-30 23:53:12,2000,6,2000-06-01 00:00:00
5100,2,962409350,2000-06-30 23:55:50,2000,6,2000-06-01 00:00:00
5100,2253,962409369,2000-06-30 23:56:09,2000,6,2000-06-01 00:00:00
5100,1967,962409409,2000-06-30 23:56:49,2000,6,2000-06-01 00:00:00
5100,2161,962409421,2000-06-30 23:57:01,2000,6,2000-06-01 00:00:00
5100,1189,962409500,2000-06-30 23:58:20,2000,6,2000-06-01 00:00:00
5100,246,962409521,2000-06-30 23:58:41,2000,6,2000-06-01 00:00:00
5100,1649,962409557,2000-06-30 23:59:17,2000,6,2000-06-01 00:00:00
5100,2112,962409633,2000-07-01 00:00:33,2000,7,2000-07-01 00:00:00
5100,3247,962409703,2000-07-01 00:01:43,2000,7,2000-07-01 00:00:00
5100,2194,962409750,2000-07-01 00:02:30,2000,7,2000-07-01 00:00:00
5100,2511,962409777,2000-07-01 00:02:57,2000,7,2000-07-01 00:00:00
5100,3451,962409822,2000-07-01 00:03:42,2000,7,2000-07-01 00:00:00
5100,1948,962409822,2000-07-01 00:03:42,2000,7,2000-07-01 00:00:00
5100,262,962409967,2000-07-01 00:06:07,2000,7,2000-07-01 00:00:00
5100,2294,962409967,2000-07-01 00:06:07,2000,7,2000-07-01 00:00:00
5100,837,962409967,2000-07-01 00:06:07,2000,7,2000-07-01 00:00:00
5100,2355,962409967,2000-07-01 00:06:07,2000,7,2000-07-01 00:00:00
5100,531,962409967,2000-07-01 00:06:07,2000,7,2000-07-01 00:00:00
5100,1713,962409984,2000-07-01 00:06:24,2000,7,2000-07-01 00:00:00
5100,2139,962410133,2000-07-01 00:08:53,2000,7,2000-07-01 00:00:00
5100,2141,962410133,2000-07-01 00:08:53,2000,7,2000-07-01 00:00:00
5100,3398,962410133,2000-07-01 00:08:53,2000,7,2000-07-01 00:00:00
5100,2137,962410169,2000-07-01 00:09:29,2000,7,2000-07-01 00:00:00
5100,2138,962410169,2000-07-01 00:09:29,2000,7,2000-07-01 00:00:00
5100,1032,962410248,2000-07-01 00:10:48,2000,7,2000-07-01 00:00:00
5100,2970,962410338,2000-07-01 00:12:18,2000,7,2000-07-01 00:00:00
5100,2370,962410385,2000-07-01 00:13:05,2000,7,2000-07-01 00:00:00
5100,314,962410416,2000-07-01 00:13:36,2000,7,2000-07-01 00:00:00
5100,457,962410460,2000-07-01 00:14:20,2000,7,2000-07-01 00:00:00
5100,3418,962410503,2000-07-01 00:15:03,2000,7,2000-07-01 00:00:00
5100,2347,962410723,2000-07-01 00:18:43,2000,7,2000-07-01 00:00:00
5100,3168,962714832,2000-07-04 12:47:12,2000,7,2000-07-01 00:00:00
5100,1254,962714873,2000-07-04 12:47:53,2000,7,2000-07-01 00:00:00
5100,2899,962714897,2000-07-04 12:48:17,2000,7,2000-07-01 00:00:00
5100,2366,962714897,2000-07-04 12:48:17,2000,7,2000-07-01 00:00:00
5100,900,962715291,2000-07-04 12:54:51,2000,7,2000-07-01 00:00:00
5100,2565,962715291,2000-07-04 12:54:51,2000,7,2000-07-01 00:00:00
5100,3549,962715291,2000-07-04 12:54:51,2000,7,2000-07-01 00:00:00
5100,2941,962715291,2000-07-04 12:54:51,2000,7,2000-07-01 00:00:00
5100,899,962715291,2000-07-04 12:54:51,2000,7,2000-07-01 00:00:00
5100,918,962715324,2000-07-04 12:55:24,2000,7,2000-07-01 00:00:00
