user_id,item_id,timestamp,date
B000V6RB8M,A3KXBG3175SN7,1388534400,2014-01-01
B003DREJWM,A1DT21021WY96K,1388534400,2014-01-01
B000P0DH7S,AOEUBYX3338SV,1388534400,2014-01-01
B004GL5L44,A1R9YRTB6JQFWK,1388534400,2014-01-01
B001KLHXP8,A2HDO7YX5N90PS,1388534400,2014-01-01
B00CYQMD94,AVRDTA12OFA1Q,1388534400,2014-01-01
B001AJRQ3O,A3K3LX4JGE98NH,1388534400,2014-01-01
B007LAZ9OO,A1H3OGQ49D6X2P,1388534400,2014-01-01
B001BKCUCE,A3NSU5IFB18PYW,1388534400,2014-01-01
B000031WES,ASRAMMXBYFR6T,1388534400,2014-01-01
B001KEKXIE,AQO3HC1KJVU4V,1388534400,2014-01-01
B00FB0HDTU,ARD8F49QZI01R,1388534400,2014-01-01
B00BNYEXPA,A2XSGF3XXJD4T6,1388534400,2014-01-01
B005NMBSDI,A141V21M8MYCB0,1388534400,2014-01-01
B00A7M3GJI,A3S79JHAZT6P3L,1388534400,2014-01-01
B0054YGT3Y,A3BOWELSLYH8XF,1388534400,2014-01-01
B005VZRBR4,A32KPGB8Q2YPJ,1388534400,2014-01-01
B00GNIN6HM,A2ASHP5GN4ZD54,1388534400,2014-01-01
B00EH49FRE,A1CJ7SV4TKT44H,1388534400,2014-01-01
B005LAZKY0,A3USOK7OQL4792,1388534400,2014-01-01
B005PA1LC6,AUU4KHL02DFWM,1388534400,2014-01-01
B001380XIW,AR8G6QJ6QD9PQ,1388534400,2014-01-01
B000VKGA1C,A3AMRE37UWQVLF,1388534400,2014-01-01
B000VKGA1C,A3AMRE37UWQVLF,1388534400,2014-01-01
B002UO4RTY,A37NSW719W1HVV,1388534400,2014-01-01
B00137VCQK,A3C6RAL3WZDYXZ,1388534400,2014-01-01
B00DUUJDY6,A19R2VRI5P8BLQ,1388534400,2014-01-01
B0040B5ZEG,A8SEHGWKTX8C4,1388534400,2014-01-01
B00A2KV7XW,A28RWAV5N44XG2,1388534400,2014-01-01
B00A2KV7XW,A2WKYJXVMO8JA,1388534400,2014-01-01
B004S12YJM,A1U50BN88YVS06,1388534400,2014-01-01
B000VYRTKO,A3FDEUGKM0SAYK,1388534400,2014-01-01
B005W2A20E,AUU4KHL02DFWM,1388534400,2014-01-01
B004WV3A5A,A2ZX4JH7F72CFT,1388534400,2014-01-01
B004DDO236,A35D089RHI6J5W,1388534400,2014-01-01
B00DLPIBN4,A3U8PJ3P5E4L3J,1388534400,2014-01-01
B00122FXF2,A2SXXT5TNHQV91,1388534400,2014-01-01
B0042GD97Y,A3AJEN2RT2OQAA,1388534400,2014-01-01
B006LXXK7K,A3SJ60W9CD0TNQ,1388534400,2014-01-01
B001HB13F2,A8YL5T3BGWSW6,1388534400,2014-01-01
B000VEXXAY,AAR46YA7RWU61,1388534400,2014-01-01
B00C5ZMQG4,A17SOUAJA0DQ6Z,1388534400,2014-01-01
B00FN8FO8M,A16TVSDGXTTVRG,1388534400,2014-01-01
B00H9B2REU,A3CZOVQZZJ9AXL,1388534400,2014-01-01
B00F4NIVPE,AKX7G86L6YMUF,1388534400,2014-01-01
B00E67KLDE,ANMWGWHSA4817,1388534400,2014-01-01
B00EHAK6CQ,A390IPJ5NX69PO,1388534400,2014-01-01
B00GURQ3BW,A1QE8MNM8TR6KD,1388534400,2014-01-01
B00CXGBVRA,A2MLJT8L5MI2U3,1388534400,2014-01-01
B0043UHOFC,A20SRR71Y6U8BK,1388534400,2014-01-01
B00EOKQBHS,A1WB429NRCMSCV,1388534400,2014-01-01
B00EOKQBHS,A3THINXE95PMYP,1388534400,2014-01-01
B0042HQBQ4,A2L9XP08PO39QS,1388534400,2014-01-01
B00F878PLG,AL5HUZMHSNP8Z,1388534400,2014-01-01
B00136J7ZE,A1ICWX8RO2JBGK,1388534400,2014-01-01
B00HJCXC48,A10ZNG2MF9LSPC,1388534400,2014-01-01
B00C6MHYA4,AIX6N6L3B1B5H,1388534400,2014-01-01
B009G3T1J8,A228B35PGJ9S8I,1388534400,2014-01-01
B00HECJ4MW,A3637N22ZR7LXH,1388534400,2014-01-01
B00CBXKDZ6,A1WJRP2J4MOH0S,1388534400,2014-01-01
B00CBXKDZ6,AN2EAAD5EE5DL,1388534400,2014-01-01
B00CV5G204,A2JGTEXIJWA3WK,1388534400,2014-01-01
B00GRM4ISA,A8DLOBSK85G7G,1388534400,2014-01-01
B009Y4FXT6,A3KUXW0U2KHWJA,1388534400,2014-01-01
B000TEEJOU,A3BZRIM7SDJJ1L,1388534400,2014-01-01
B00136J7ZE,A1ICWX8RO2JBGK,1388534400,2014-01-01
B00GRH2IJG,A35NEZ4SOXOH9A,1388534400,2014-01-01
B000TGB6IA,A1DP2GVGDKUVW0,1388534400,2014-01-01
B00EOKQBHS,A5AFOJTCU8FW4,1388534400,2014-01-01
B00EOKQBHS,A2V75I49C8COG5,1388534400,2014-01-01
0006935257,A1KOXZZ2FAVWE0,1388534400,2014-01-01
B0010WNPZE,A1J58BEFHGFXPN,1388534400,2014-01-01
B00A3M6PFY,A211GQBTZFM46T,1388534400,2014-01-01
B00GRM4Q28,A8DLOBSK85G7G,1388534400,2014-01-01
B002WJHAZU,A50GVUM87JFE,1388534400,2014-01-01
B001R8VOFY,A2SJ16XQK82GH7,1388534400,2014-01-01
B00FQUAD9C,A2RB2Y58T9TPX,1388534400,2014-01-01
B00FZ11C0G,A3015CFQG6C41Y,1388534400,2014-01-01
B00FLLNTXI,AACQPZJEV8I5L,1388534400,2014-01-01
B000XUH1YA,A3A0SNVYZOAJ91,1388534400,2014-01-01
B00FLREL1G,A2F2B475VOXP5O,1388534400,2014-01-01
B00A9937CU,A2SR0QP0MF60HE,1388534400,2014-01-01
B006OITJJU,AM6HJJU8FHZWD,1388534400,2014-01-01
B00EUM6Q02,A15RZSNPRC1M2Q,1388534400,2014-01-01
B00GRVHLRQ,A16R11FHEQ3C9C,1388534400,2014-01-01
B00FR0MC1I,A251XAATSNRP6N,1388534400,2014-01-01
B00EPL52SA,A1Q1BRPQ0JGWI6,1388534400,2014-01-01
B000RQ0JHG,A334QZVZHSD54V,1388534400,2014-01-01
B00GRM4LGY,A8DLOBSK85G7G,1388534400,2014-01-01
B000CEESK2,A3RPVBOON6MJEA,1388534400,2014-01-01
B00002486E,A3OM2JZIKIBR9M,1388534400,2014-01-01
B001EE8RGU,A2LGEDR9L9IN6F,1388534400,2014-01-01
B00O0PO7IM,AEDFFIXDIBQF8,1388534400,2014-01-01
B00EQJ4V3I,A3OY7CS2DJJ7SS,1388534400,2014-01-01
B004KCIWFE,A1UBGO7GPHB4MN,1388534400,2014-01-01
B0013SI29O,A2ALW6ZSTBKRWZ,1388534400,2014-01-01
B001B93NYO,AS2LRRX1PLHTN,1388534400,2014-01-01
B00548F9EA,AAWG90EEC3U22,1388534400,2014-01-01
B00EPL52SA,A2LSOEJC5OAFWE,1388534400,2014-01-01
B00EPFTC1Y,A2P83FWHR36WN1,1388534400,2014-01-01
B00F03417K,A143YXLAK307TL,1388534400,2014-01-01
B006Q1W4WE,AKV6RO0RWFEIF,1388534400,2014-01-01
B0015HIEGO,A3RHXHALV59FS0,1388534400,2014-01-01
B0011Z5IJG,A9EX0XABDRA1M,1388534400,2014-01-01
B0011Z5IJG,A9EX0XABDRA1M,1388534400,2014-01-01
B000TPXIFA,A1F04H6VU8V4X1,1388534400,2014-01-01
B00EHAIF4M,AS45RE1MKTURR,1388534400,2014-01-01
B00G79AZEY,A2FNQYYU574JFI,1388534400,2014-01-01
B0010WPLLU,A5FNZ6Y8I1NXD,1388534400,2014-01-01
B001BHR9N2,ASGRG1J7SLHCQ,1388534400,2014-01-01
B005BW0106,A1PEKXKMXKBW8K,1388534400,2014-01-01
B00HEYCYWM,ANG09DOGRS4QL,1388534400,2014-01-01
B00G9Y7OA0,AML2PG44QNJ4L,1388534400,2014-01-01
B0011W0AME,A5QZ4BAT2TE4C,1388534400,2014-01-01
B00137KL9Y,AQ5K5R4VGW8UR,1388534400,2014-01-01
B00BO1TGD6,A3A0PB6STFVP99,1388534400,2014-01-01
B00137KL9Y,AQ5K5R4VGW8UR,1388534400,2014-01-01
B000TDSLYK,A2KW3RV7MEEW8O,1388534400,2014-01-01
B000TECK82,A3BZRIM7SDJJ1L,1388534400,2014-01-01
B0011W0AME,A5QZ4BAT2TE4C,1388534400,2014-01-01
B000TDSLYK,A2KW3RV7MEEW8O,1388534400,2014-01-01
B008YDZVQI,A2JVRVSHEDIETN,1388534400,2014-01-01
B003ME4RKK,A16XNX65OU7KOB,1388534400,2014-01-01
B005N3T0KA,A2JVRVSHEDIETN,1388534400,2014-01-01
B000M6F8F4,A320B3IO69ZIMG,1388534400,2014-01-01
B0079W6N8U,A33CP2GP61UBGI,1388534400,2014-01-01
B00GIZXM2O,A1QLIDGII15HBS,1388534400,2014-01-01
B00008GSAW,A1TCDA1FGUUKX5,1388534400,2014-01-01
B00GK8KJ0C,A3QHTTBHBJ37IQ,1388534400,2014-01-01
B00H5UA828,AACQPZJEV8I5L,1388534400,2014-01-01
B001235DTW,AAD7XOVRWN388,1388534400,2014-01-01
B0018R16WA,A1K2BRMU69RUQD,1388534400,2014-01-01
B0018R16WA,A25QXWTEABEZ4R,1388534400,2014-01-01
B001235DTW,AAD7XOVRWN388,1388534400,2014-01-01
B00SAE0ZKI,A1P4X7FG0PM9AZ,1388534400,2014-01-01
B00F9FQB3Q,AE8BQ1R3Q5Q4W,1388534400,2014-01-01
B001248CF8,A3QHTTBHBJ37IQ,1388534400,2014-01-01
B001B05HHE,A18APAYEJX80X5,1388534400,2014-01-01
B00122IX2C,A26VUJP6IBWH73,1388534400,2014-01-01
B001OFZRZ8,A3RQGDA7BEP0DK,1388534400,2014-01-01
B00B0NDF26,AINN9S7V7PL0O,1388534400,2014-01-01
B0059YX0KY,AXH4S7ASMTEX1,1388534400,2014-01-01
B009OEBG6K,A2DA99TT8HKVY7,1388534400,2014-01-01
B00GRM4KCY,A8DLOBSK85G7G,1388534400,2014-01-01
B00GDIBD1I,A2RB2Y58T9TPX,1388534400,2014-01-01
B00GDVN1B0,A31LYVRN1FRSQ0,1388534400,2014-01-01
B001248CF8,A3QHTTBHBJ37IQ,1388534400,2014-01-01
B00H8EXMV0,A1JRVEE3FEKXK6,1388534400,2014-01-01
B00H52BJOM,A1JRVEE3FEKXK6,1388534400,2014-01-01
B004EI3ON4,A201QRZNUCD6US,1388534400,2014-01-01
B004GFPAQ4,A2LSOEJC5OAFWE,1388534400,2014-01-01
B00F7U3S3Y,ALSCSP841KTT,1388534400,2014-01-01
B009LUA9YW,ALOCHYSU0UM6Q,1388534400,2014-01-01
B00GHUR76W,A36D3WKDY780I3,1388534400,2014-01-01
B00FP1NNJY,A11P8ZZN2NRL27,1388534400,2014-01-01
B007K3UH3K,A1DE8H4CM9D714,1388534400,2014-01-01
B008C7FVZM,A26REA7GGENSY2,1388534400,2014-01-01
B00F94U7QO,AC6KYXMF6AAAH,1388534400,2014-01-01
B00FLLT0VS,A12AWREM3L12XJ,1388534400,2014-01-01
B00GXSFSLO,A13C9PTT9XAXM4,1388534400,2014-01-01
B0055WH3O4,A15X1YXR4OF2DP,1388534400,2014-01-01
B00F5I493Q,AH8G4CRM6FTU3,1388534400,2014-01-01
B00187QIU0,A34WY5BFNNCVM1,1388534400,2014-01-01
B00HCT1F7Y,A279UU6V8DENZ4,1388534400,2014-01-01
B009Y2LCAW,A1Y9W2LIXW8OR8,1388534400,2014-01-01
B00940XDF6,AT2CQQ25IKAI5,1388534400,2014-01-01
B007P5302I,A3P7HXCW9EP6LG,1388534400,2014-01-01
B0011Z78V2,A2PCNRMQHFYKXT,1388534400,2014-01-01
B0011Z78V2,A2PCNRMQHFYKXT,1388534400,2014-01-01
B000V64V6W,A7Z53BVSAIBJC,1388534400,2014-01-01
B00FYI2SK8,A21KATZGXDM557,1388534400,2014-01-01
B0013AUH36,A2GVLH7RYU323N,1388534400,2014-01-01
B003P2EP74,A2QVVQEUJLOE6Y,1388534400,2014-01-01
B000X6IU8K,A3L23Q284JGYT,1388534400,2014-01-01
B001F9XN9K,A150G5Q58OVEAW,1388534400,2014-01-01
B00123G6YI,A12QOXZ3R0UHL7,1388534400,2014-01-01
B000SFSRZM,A228B35PGJ9S8I,1388534400,2014-01-01
B00HD0LPM2,A1OFRLBMTXI5IF,1388534400,2014-01-01
B00136NM00,A3OU81LAFVJOIN,1388534400,2014-01-01
B00531ANJY,AZP0T1J2OP9RE,1388534400,2014-01-01
B00GHS2KAM,A3JU8MMBN56X4Z,1388534400,2014-01-01
B000THI6LE,AC3P8IKGQ70IH,1388534400,2014-01-01
B009KUA7AE,AJP7IKVQXDJ7G,1388534400,2014-01-01
B00123FZ0O,A107NWIQI79F4K,1388534400,2014-01-01
B00123G6YI,A12QOXZ3R0UHL7,1388534400,2014-01-01
B00HF9ZX9W,A34VH9U99ZY9L1,1388534400,2014-01-01
1932192077,A2YIH1J1C1IAN,1388534400,2014-01-01
B00GRM4N5I,A8DLOBSK85G7G,1388534400,2014-01-01
B001CKTGP2,A3I6D7Y24SVPJD,1388534400,2014-01-01
5558433892,AQCR49SH6TGL4,1388534400,2014-01-01
B001F5EVEA,A5G3U8RYJLZ8S,1388534400,2014-01-01
B004EN0V7Q,A201QRZNUCD6US,1388534400,2014-01-01
B000QOSKDO,A3LSS4WKHE5TNA,1388534400,2014-01-01
B0012EELUS,A1X0BPWZ1RS9BQ,1388534400,2014-01-01
B00138F364,A87SZPCH22B7T,1388534400,2014-01-01
B009X8YTJS,A1FU0FCQL7LAND,1388534400,2014-01-01
B015YZC1H0,A38LSHQIW9L08Z,1388534400,2014-01-01
B00H9GN6GS,A1MJ00EIGF1FKD,1388534400,2014-01-01
B00DRDVJL6,ALZ9PRGMNVO3Q,1388534400,2014-01-01
B00D7OQAU0,A1JA1PC44LBXSL,1388534400,2014-01-01
B00HDXN8MO,A3CZITS0E9BZZH,1388534400,2014-01-01
B007BY3H08,A23QGP59CNRSWI,1388534400,2014-01-01
B001BKCU92,A3NSU5IFB18PYW,1388534400,2014-01-01
B00137IDMQ,A2S706DGMC811R,1388534400,2014-01-01
B00137IDMQ,A2S706DGMC811R,1388534400,2014-01-01
B00F5PW36Y,A1UXZJV6R5LGG5,1388534400,2014-01-01
B00AFX7FVO,A81RYSEFHZ8YC,1388534400,2014-01-01
B00G3J0CU0,A1Q4VQ40X8OZYO,1388534400,2014-01-01
B000VZO7PI,AQO3HC1KJVU4V,1388534400,2014-01-01
B000ZI48YG,A2WXPBY1YO3HME,1388534400,2014-01-01
B000VZO7PI,AQO3HC1KJVU4V,1388534400,2014-01-01
B003IS9G7O,AQO3HC1KJVU4V,1388534400,2014-01-01
B003AX7I72,A201QRZNUCD6US,1388534400,2014-01-01
B00MOT88GS,A3MFVU4DPOBYKC,1388534400,2014-01-01
B00FKQ38OE,A1KZXG332ULOSV,1388534400,2014-01-01
B007TG0K3A,A2FIPJRX3JX6D1,1388534400,2014-01-01
B000TD97CK,A3U8PJ3P5E4L3J,1388534400,2014-01-01
B00004WSYO,A308ZU1PKCFEWW,1388534400,2014-01-01
B004TVS404,A3FLCBCOTO0H7B,1388534400,2014-01-01
B00GRM4REA,A8DLOBSK85G7G,1388534400,2014-01-01
B0013AUH36,A2GVLH7RYU323N,1388534400,2014-01-01
B001NSK6DE,A23EF5CLS5DEGJ,1388534400,2014-01-01
B00FJ34EH8,A1F1L1C41SKDRJ,1388534400,2014-01-01
B002YTXKG6,A65ARK2MU57HT,1388534400,2014-01-01
B000W1YIEQ,A3NHBZVGAT6VM5,1388534400,2014-01-01
B000YBH2UG,A201QRZNUCD6US,1388534400,2014-01-01
B000YBH2UG,A201QRZNUCD6US,1388534400,2014-01-01
B00GHJ24DO,A1VC11XCAMZRWE,1388534400,2014-01-01
B003AXD8I0,A1XLZ0NZBC5ZJ1,1388534400,2014-01-01
B00FHN8HIM,A3LOP9K16M50H9,1388534400,2014-01-01
B009KUBHTE,ABK2GJAHAO89Q,1388534400,2014-01-01
B001O3WE2O,ADD3GC0QRCP28,1388534400,2014-01-01
B00H61KXTY,A24QFMD1RXLJMB,1388534400,2014-01-01
B002DD9KIU,A39ZL6WKM3WS8B,1388534400,2014-01-01
B00CIU3NX6,A1KC14IZK8HQQY,1388534400,2014-01-01
B000TEEJNG,A3BZRIM7SDJJ1L,1388534400,2014-01-01
B00AJMVTIG,AX9SM8ZG4AER6,1388534400,2014-01-01
B008ZB9U8O,A2JVRVSHEDIETN,1388534400,2014-01-01
B005ZBY1ZE,A17IDRGDYBBTRR,1388534400,2014-01-01
B00F94RZV4,A202G272VQQD5D,1388534400,2014-01-01
B0011Z4Z3G,A2UGHSGF5XGP3J,1388534400,2014-01-01
B0011Z4Z3G,A2UGHSGF5XGP3J,1388534400,2014-01-01
B00163NUPM,A27UJ3MUNCLEXL,1388534400,2014-01-01
B00160Q7IM,A1JH685WPMPZOQ,1388534400,2014-01-01
B00G5T1FKE,A35XZK22CCEYCR,1388534400,2014-01-01
B0011B5FJS,A3RT2QZO54H9LA,1388534400,2014-01-01
B00EJGJUM0,A13RCE7C3EU2EP,1388534400,2014-01-01
B005K4HDUG,A3AUGN11J0XUFQ,1388534400,2014-01-01
B001AUEMFS,A33SAEX5IKHRDQ,1388534400,2014-01-01
B000YN32E4,A2Z63M867JULS,1388534400,2014-01-01
B002G3LYQS,A2F2J5ZEGBDAUX,1388534400,2014-01-01
B0096ME0AY,AE8BQ1R3Q5Q4W,1388534400,2014-01-01
B001KVVI04,A1HGA4UQ4G6IWZ,1388534400,2014-01-01
B005A2YSX8,A2F2B475VOXP5O,1388534400,2014-01-01
B001EV49VK,A2H6IM0K9931E,1388534400,2014-01-01
B00F94U7G4,A1L5LVCDGG3WJ7,1388534400,2014-01-01
B00GLP49CI,A8AKRJ5NG4OUP,1388534400,2014-01-01
B00FM4LFOO,A1BB20C8K1TER2,1388534400,2014-01-01
B00EP54XRM,ADTO4ZOOQSKMR,1388534400,2014-01-01
B000TE0IJK,A1K69BBLY0NVOW,1388534400,2014-01-01
B00HMEBCE0,A2NNIC4CTZU8ZI,1388534400,2014-01-01
B00FY3JV8A,AVQDJPJ7PGVSL,1388534400,2014-01-01
B00FY3JV8A,A1CIIZJP8OX254,1388534400,2014-01-01
B0002FOG44,ALNR8M8MB4H6A,1388534400,2014-01-01
B000TEGICQ,A3BZRIM7SDJJ1L,1388534400,2014-01-01
B00D7FDQL0,A108VYP1WVBHDW,1388534400,2014-01-01
B00ASYX3ES,A23QGP59CNRSWI,1388534400,2014-01-01
B0096RLL9C,ASEH02I5697XU,1388534400,2014-01-01
B00G4U7XJG,ADN4F6U91LI37,1388534400,2014-01-01
B00160Q7IM,A1JH685WPMPZOQ,1388534400,2014-01-01
B000VGMBQE,AKH3J6L5WWYZF,1388534400,2014-01-01
B006K52QEW,A14CNF01FVQIV8,1388534400,2014-01-01
B00ARTZBHQ,A394133XIIEP8J,1388534400,2014-01-01
B001NTH8A2,A2GVLH7RYU323N,1388534400,2014-01-01
B00F9NF9O0,A1M4SUEQAY9ZRH,1388534400,2014-01-01
B00DE3QDKG,A1IIHPDFAB9U5V,1388534400,2014-01-01
B000S53KAY,A31NIHLQLOAPHL,1388534400,2014-01-01
B00122OUI8,A2DA99TT8HKVY7,1388534400,2014-01-01
B001380MU6,ATFLVVU3EFTOM,1388534400,2014-01-01
B00122OUI8,A2DA99TT8HKVY7,1388534400,2014-01-01
B00FN2NUE8,A1O9VMC0QYMP4O,1388534400,2014-01-01
B001LEUNYM,A2S5KYWRTNLOL1,1388534400,2014-01-01
B001380MU6,ATFLVVU3EFTOM,1388534400,2014-01-01
B00GRM4ME0,A8DLOBSK85G7G,1388534400,2014-01-01
B00E6G7XFY,A1P8H4HO0037FZ,1388534400,2014-01-01
B00EFNXUFK,A1LET625A2VX41,1388534400,2014-01-01
B009EEGPIO,A2XWK1L5XGZ9O2,1388534400,2014-01-01
B007U1Z7DW,A327DPWR1EGYEE,1388534400,2014-01-01
B00GRM4JMU,A8DLOBSK85G7G,1388534400,2014-01-01
B00122INYA,A2DDFCZPRWE693,1388534400,2014-01-01
B00GBKGAFC,AVRMPKGMJ2U92,1388534400,2014-01-01
B0076DE16S,AWYYSBVF0AJ9C,1388534400,2014-01-01
B00BF2UKDE,A32RTWYUKVEN8H,1388534400,2014-01-01
B003N0KRJ8,A1NY39NM3J9L3G,1388534400,2014-01-01
B001KSS3YG,A3EZ7DIYBLOZRX,1388534400,2014-01-01
B000W03L2M,A1H3OGQ49D6X2P,1388534400,2014-01-01
B000V8FRXG,A1Y6RAABI0341D,1388534400,2014-01-01
B00GRM4I30,A8DLOBSK85G7G,1388534400,2014-01-01
B000XFG5W4,A28FZBPDM6Q5UL,1388534400,2014-01-01
B00GBCNHDS,A1UHUX8ZE1ZUQY,1388534400,2014-01-01
B00O0PNKT4,A2YDJAEV4QHBRZ,1388534400,2014-01-01
5557585400,A3LEJBI2BBW9S1,1388534400,2014-01-01
B00D8SU22C,A2J7LNELHSM09W,1388534400,2014-01-01
B00137VMNI,A2472ROD4KF2RA,1388534400,2014-01-01
B00EXXZ08C,AM4X3TREMZTQZ,1388534400,2014-01-01
B000VAAB6W,A22L32OBRZ8WWI,1388534400,2014-01-01
B000W07G1O,A1W72T6SHROEKK,1388534400,2014-01-01
B001RX49SI,A2Q5TGSZNA2DFV,1388534400,2014-01-01
B00HK0X640,A27HRFIMQDZ20M,1388534400,2014-01-01
B00F1BRIDK,A1GH9P94KEB7R2,1388534400,2014-01-01
B00EB874SI,A10KT6J6I8RS3X,1388534400,2014-01-01
B00GGGMSI4,A20A6Q60UF2JPK,1388534400,2014-01-01
B00GRM4J66,A8DLOBSK85G7G,1388534400,2014-01-01
B00B0NBDA2,A37NSW719W1HVV,1388534400,2014-01-01
B00FBR1FMY,A27FJNTWWKPVJ9,1388534400,2014-01-01
B004XNDZQQ,A1IWR4YH4ZA9BM,1388534400,2014-01-01
B004XNDZQQ,A29XRR4C1VJ8P3,1388534400,2014-01-01
B00AIGPMUO,A5QZ4BAT2TE4C,1388534400,2014-01-01
B00Y23I2PQ,A3I4151MK35C46,1388534400,2014-01-01
B00GHGEGDI,A1WNKF9S7KLUP7,1388534400,2014-01-01
B0047UPM16,A3SCN16X8ITRJN,1388534400,2014-01-01
B00IMN2KSM,A1ER1CELPNT3KT,1388534400,2014-01-01
B00F4IEGZS,A3F2PUUZ4AVHPG,1388534400,2014-01-01
B0011Y8IU8,A32QBX1KAWDKHC,1388534400,2014-01-01
B0011Y8IU8,A32QBX1KAWDKHC,1388534400,2014-01-01
B00GUBGZUW,AX9YDDNT92JA3,1388534400,2014-01-01
B00E91QA9Q,AYTZGT23A3QVX,1388534400,2014-01-01
